!!!SBtab									
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std
concentration	X1	8.0607777	1.4819518	5.5134729	1.0136368	23.149179	4.2559128	8.5846164	1.5782581
concentration	S2	0.10448465	0.019209215	0.13655647	0.025105531	0.28477806	0.052355663	0.25031259	0.04601928
concentration	X3	1.0930233	0.20094933	0.92143586	0.16940345	1.298725	0.23876701	0.5839423	0.10735618
concentration	S4	0.82534118	0.1517367	0.47387187	0.087120039	0.43520214	0.080010715	0.23502732	0.043209125
concentration	S5	0.025677305	0.0047207017	0.03414075	0.0062766829	0.0183511	0.0033737992	0.033812566	0.0062163472
concentration	X6	0.71979425	0.13233219	0.60753283	0.11169324	0.47729451	0.087749282	1.04434	0.19199902
concentration	X7	0.014065258	0.002585859	0.016374031	0.0030103205	0.006639379	0.0012206315	0.01220918	0.0022446241
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std
concentration of enzyme	E1	0.00067449081	0.0001571223	0.00097663177	0.0002175505	0.00098515314	0.00021925477	0.0011189559	0.00024601532
concentration of enzyme	E2	0.0022224141	0.00046670696	0.0012474889	0.00027172193	0.0010570445	0.00023363303	0.00088528471	0.00019928108
concentration of enzyme	E3	0.001071483	0.00023652075	0.00093904644	0.00021003343	0.00063911682	0.0001500475	0.00058637292	0.00013949872
concentration of enzyme	E4	0.0005226163	0.0001267474	0.00051328001	0.00012488014	0.00039658172	0.00010154049	0.0006303714	0.00014829842
concentration of enzyme	E5	0.0014708796	0.00031640007	0.00066649595	0.00015552333	0.00053750187	0.00012972451	0.00039007098	0.00010023834
									
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std
rate of reaction	E1	0.025362045	0.0055681856	0.025561697	0.005608116	0.037704762	0.008036729	0.024604165	0.0054166096
rate of reaction	E2	0.025362045	0.0055681856	0.025561697	0.0056081159	0.037704762	0.008036729	0.024604165	0.0054166096
rate of reaction	E3	0.025362045	0.0055681856	0.025561697	0.005608116	0.037704762	0.008036729	0.024604165	0.0054166096
rate of reaction	E4	-0.017824146	0.0040606058	-0.016319568	0.0037596902	-0.0118729	0.0028703566	-0.02353589	0.0052029547
rate of reaction	E5	0.043186191	0.0091330148	0.041881265	0.0088720296	0.049577662	0.010411309	0.048140055	0.010123788
