!!!SBtab DocumentName='CMB result' Document='CMBresult' CalculationTime='4.609466 s'					
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	S1	S2	S3	S4
concentration	X1	7.8223694	5.3713078	22.319055	8.350605
concentration	S2	0.10408772	0.13577723	0.28250389	0.24795789
concentration	X3	1.0740672	0.90697268	1.2766509	0.57668712
concentration	S4	0.81291384	0.46812992	0.42989483	0.23318328
concentration	S5	0.02585836	0.034319642	0.01848384	0.033970484
concentration	X6	0.70946751	0.59944075	0.47154944	1.0270518
concentration	X7	0.014199362	0.01651457	0.0067438853	0.012341257
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	S1	S2	S3	S4
concentration of enzyme	E1	0.00067292735	0.0009782473	0.00098322226	0.0011217599
concentration of enzyme	E2	0.0022189922	0.0012475191	0.0010583059	0.000886005
concentration of enzyme	E3	0.0010685948	0.00093830259	0.00063950797	0.00058713404
concentration of enzyme	E4	0.0005227388	0.00051335378	0.00039624111	0.00063086435
concentration of enzyme	E5	0.001470558	0.00066675191	0.00053705321	0.00039020997
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	S1	S2	S3	S4
Gibbs energy of reaction	E1	3.4314886	1.8407479	3.5554241	1.4416834
Gibbs energy of reaction	E2	2.0959468	3.0448513	4.103585	3.6499862
Gibbs energy of reaction	E3	6.5870681	5.1760914	8.3151759	4.9667387
Gibbs energy of reaction	E4	-9.2983392	-8.1788387	-9.1179861	-9.5389836
Gibbs energy of reaction	E5	0.3445456	0.67186194	1.358002	1.3686207
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	S1	S2	S3	S4
rate of reaction	E1	0.025362045	0.025561697	0.037704762	0.024604165
rate of reaction	E2	0.025362045	0.025561697	0.037704762	0.024604165
rate of reaction	E3	0.025362045	0.025561697	0.037704762	0.024604165
rate of reaction	E4	-0.017824146	-0.016319568	-0.0118729	-0.02353589
rate of reaction	E5	0.043186191	0.041881265	0.049577662	0.048140055
