!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='1.000000' CalculationTime='4.460886 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.021683845	0.017071762	0.016340393	0.01043832
rate of reaction	E2	0.023414274	0.017497022	0.013250158	0.008099953
rate of reaction	E3	0.019940219	0.012803657	0.010108752	0.0088807278
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	6.0886618	10.336922	13.813351	11.463932
concentration	S2	0.16603751	0.32094249	0.060336484	0.10176905
concentration	X3	1.0864369	4.0275355	0.57301393	1.0314778
concentration	X4	0.59157283	0.64875517	0.74188116	1.3697079
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0017410415	0.0016700807	0.00055916033	0.0004089429
concentration of enzyme	E2	0.0014445306	0.0033016591	0.0015463222	0.0010164863
concentration of enzyme	E3	0.00077135663	0.00031539058	0.0015808733	0.0014503509
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	-1.4834045	-1.1617489	-6.0235745	-4.2655012
Gibbs energy of reaction	E2	-2.9263211	-1.312017	-2.0028401	-1.8415374
Gibbs energy of reaction	E3	-2.6969019	-5.7162233	-0.54974611	-0.48696426
