!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='1.000000.2' CalculationTime='36.655832 s'							
							
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
rate of reaction	E1	0.0021461608	0.0032844808	0.0030448285	0.0027171669	0.0023865798	0.0030217104
rate of reaction	E2	0.0021668973	0.003348843	0.0031431875	0.0027165404	0.0023925776	0.0029764128
rate of reaction	E3	0.0024944802	0.0041786556	0.0042633118	0.0027072082	0.0024734342	0.002430041
							
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'							
!QuantityType	!Compound	state_1	state_2	state_3	state_4	state_5	state_6
concentration	X1	6.3470464	10.69137	13.837841	10.721324	22.705505	20.475314
concentration	S2	0.21584157	0.27609679	0.18259719	0.15241185	0.3668278	0.30975471
concentration	X3	1.3555646	1.936835	1.6157563	1.8283165	3.677362	2.7280171
concentration	X4	0.8020632	0.70933986	0.9083086	1.600876	2.0408261	0.84368398
							
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
concentration of enzyme	E1	0.0013547695	0.0012824022	0.00067641551	0.00063327448	0.00059285797	0.00072048462
concentration of enzyme	E2	0.00092446544	0.0016555004	0.0022208488	0.0033496966	0.0020656745	0.0020691006
concentration of enzyme	E3	0.00064585237	0.00087626336	0.0010660962	0.00093902093	0.00060155939	0.00048238855
							
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
Gibbs energy of reaction	E1	1.0682364	1.7505457	3.415014	3.2303907	2.9132495	3.0761773
Gibbs energy of reaction	E2	3.1841785	2.9099307	2.3342751	1.5799567	2.0249445	2.3459914
Gibbs energy of reaction	E3	2.7075167	3.8966471	2.8344104	1.7359111	2.8663065	4.3157806
