!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.010000' CalculationTime='39.192353 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.021387374	0.014600853	0.011737199	0.0091992168
rate of reaction	E2	0.021387373	0.014588599	0.011737199	0.0091991991
rate of reaction	E3	0.021387375	0.014313621	0.011737199	0.0091992191
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	6.3745296	10.749076	13.831644	10.697898
concentration	S2	0.15999231	0.33761621	0.072581297	0.10056232
concentration	X3	1.123622	4.6998975	0.70641311	1.1675599
concentration	X4	0.79728917	0.70795371	0.90660333	1.6096487
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0017098611	0.0015826259	0.00050206996	0.00043687933
concentration of enzyme	E2	0.0014171707	0.0033143764	0.0013498406	0.0014243891
concentration of enzyme	E3	0.00093919831	0.00034213903	0.0012802966	0.0012310518
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	-1.6630207	-1.1070538	-5.5427547	-4.0975673
Gibbs energy of reaction	E2	-2.7981312	-1.1020307	-1.9892327	-1.5519428
Gibbs energy of reaction	E3	-2.3028414	-6.1447833	-0.83381138	-0.65633018
