!!!SBtab								
!!SBtab Document='small_model' TableName='Predicted concentrations' TableType='Quantity' Unit='mM' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	S1	S2	S3	S4	S5	S6
concentration	X1		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
concentration	S2		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
concentration	X3		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
concentration	S4		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
concentration	S5		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
concentration	X6		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
concentration	X7		7.829102e+00	1.774353e-01	1.073827e+00	1.036685e+00	2.812176e-02	7.096699e-01	1.421284e-02	5.370861e+00	1.419857e-01	9.088843e-01	9.433544e-01	3.108002e-02	5.999262e-01	1.650542e-02	2.232638e+01	9.860061e-02	1.271091e+00	7.872808e-01	2.064222e-02	4.712492e-01	6.733885e-03	8.335702e+00	1.636405e-01	5.765645e-01	3.887434e-01	2.639866e-02	1.027183e+00	1.236632e-02	8.641662e+00	2.962882e-01	1.457072e+00	7.121599e-01	2.117954e-02	1.268789e+00	7.971862e-03	1.256981e+01	1.328772e-01	9.385087e-01	8.865178e-01	1.532400e-02	8.694747e-01	6.410985e-03
%								
!!SBtab DocumentName='small_model' TableName='Predicted enzyme levels' TableType='Quantity' Document='ECM metabolic state' Unit='mM' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	S1	S2	S3	S4	S5	S6
concentration of enzyme	E1		5.826732e-04	2.345965e-03	4.043771e-04	5.095692e-04	7.015928e-04	4.233261e-04	1.793954e-03	3.256119e-04	6.942030e-04	8.438197e-04	4.584267e-04	1.321371e-03	9.325167e-04	5.679697e-04	3.346236e-04	7.825490e-04	1.810090e-03	7.557891e-04	7.614915e-04	8.417957e-04	1.299606e-03	1.057457e-03	3.578535e-04	8.881863e-04	6.208665e-04	4.696083e-04	2.528067e-03	5.947262e-04	9.145558e-04	8.278680e-04
concentration of enzyme	E2		5.826732e-04	2.345965e-03	4.043771e-04	5.095692e-04	7.015928e-04	4.233261e-04	1.793954e-03	3.256119e-04	6.942030e-04	8.438197e-04	4.584267e-04	1.321371e-03	9.325167e-04	5.679697e-04	3.346236e-04	7.825490e-04	1.810090e-03	7.557891e-04	7.614915e-04	8.417957e-04	1.299606e-03	1.057457e-03	3.578535e-04	8.881863e-04	6.208665e-04	4.696083e-04	2.528067e-03	5.947262e-04	9.145558e-04	8.278680e-04
concentration of enzyme	E3		5.826732e-04	2.345965e-03	4.043771e-04	5.095692e-04	7.015928e-04	4.233261e-04	1.793954e-03	3.256119e-04	6.942030e-04	8.438197e-04	4.584267e-04	1.321371e-03	9.325167e-04	5.679697e-04	3.346236e-04	7.825490e-04	1.810090e-03	7.557891e-04	7.614915e-04	8.417957e-04	1.299606e-03	1.057457e-03	3.578535e-04	8.881863e-04	6.208665e-04	4.696083e-04	2.528067e-03	5.947262e-04	9.145558e-04	8.278680e-04
concentration of enzyme	E4		5.826732e-04	2.345965e-03	4.043771e-04	5.095692e-04	7.015928e-04	4.233261e-04	1.793954e-03	3.256119e-04	6.942030e-04	8.438197e-04	4.584267e-04	1.321371e-03	9.325167e-04	5.679697e-04	3.346236e-04	7.825490e-04	1.810090e-03	7.557891e-04	7.614915e-04	8.417957e-04	1.299606e-03	1.057457e-03	3.578535e-04	8.881863e-04	6.208665e-04	4.696083e-04	2.528067e-03	5.947262e-04	9.145558e-04	8.278680e-04
concentration of enzyme	E5		5.826732e-04	2.345965e-03	4.043771e-04	5.095692e-04	7.015928e-04	4.233261e-04	1.793954e-03	3.256119e-04	6.942030e-04	8.438197e-04	4.584267e-04	1.321371e-03	9.325167e-04	5.679697e-04	3.346236e-04	7.825490e-04	1.810090e-03	7.557891e-04	7.614915e-04	8.417957e-04	1.299606e-03	1.057457e-03	3.578535e-04	8.881863e-04	6.208665e-04	4.696083e-04	2.528067e-03	5.947262e-04	9.145558e-04	8.278680e-04
%								
!!SBtab DocumentName='small_model' TableName='Predicted Gibbs free energies of reaction' TableType='Quantity' Unit='kJ/mol' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	S1	S2	S3	S4	S5	S6
Gibbs energy of reaction	E1		2.163121e+00	1.283637e+00	7.595309e+00	-8.261387e+00	5.001141e-01	1.781412e+00	1.104100e+00	6.560982e+00	-7.596990e+00	3.773511e-01	6.217331e+00	2.383912e+00	6.223151e+00	-8.012977e+00	1.585372e+00	2.519184e+00	2.173502e+00	5.119902e+00	-9.334790e+00	6.883633e-01	1.136884e+00	2.971018e+00	8.638338e+00	-1.040451e+01	1.230711e+00	4.053651e+00	1.337656e+00	7.995561e+00	-1.026987e+01	9.686597e-01
Gibbs energy of reaction	E2		2.163121e+00	1.283637e+00	7.595309e+00	-8.261387e+00	5.001141e-01	1.781412e+00	1.104100e+00	6.560982e+00	-7.596990e+00	3.773511e-01	6.217331e+00	2.383912e+00	6.223151e+00	-8.012977e+00	1.585372e+00	2.519184e+00	2.173502e+00	5.119902e+00	-9.334790e+00	6.883633e-01	1.136884e+00	2.971018e+00	8.638338e+00	-1.040451e+01	1.230711e+00	4.053651e+00	1.337656e+00	7.995561e+00	-1.026987e+01	9.686597e-01
Gibbs energy of reaction	E3		2.163121e+00	1.283637e+00	7.595309e+00	-8.261387e+00	5.001141e-01	1.781412e+00	1.104100e+00	6.560982e+00	-7.596990e+00	3.773511e-01	6.217331e+00	2.383912e+00	6.223151e+00	-8.012977e+00	1.585372e+00	2.519184e+00	2.173502e+00	5.119902e+00	-9.334790e+00	6.883633e-01	1.136884e+00	2.971018e+00	8.638338e+00	-1.040451e+01	1.230711e+00	4.053651e+00	1.337656e+00	7.995561e+00	-1.026987e+01	9.686597e-01
Gibbs energy of reaction	E4		2.163121e+00	1.283637e+00	7.595309e+00	-8.261387e+00	5.001141e-01	1.781412e+00	1.104100e+00	6.560982e+00	-7.596990e+00	3.773511e-01	6.217331e+00	2.383912e+00	6.223151e+00	-8.012977e+00	1.585372e+00	2.519184e+00	2.173502e+00	5.119902e+00	-9.334790e+00	6.883633e-01	1.136884e+00	2.971018e+00	8.638338e+00	-1.040451e+01	1.230711e+00	4.053651e+00	1.337656e+00	7.995561e+00	-1.026987e+01	9.686597e-01
Gibbs energy of reaction	E5		2.163121e+00	1.283637e+00	7.595309e+00	-8.261387e+00	5.001141e-01	1.781412e+00	1.104100e+00	6.560982e+00	-7.596990e+00	3.773511e-01	6.217331e+00	2.383912e+00	6.223151e+00	-8.012977e+00	1.585372e+00	2.519184e+00	2.173502e+00	5.119902e+00	-9.334790e+00	6.883633e-01	1.136884e+00	2.971018e+00	8.638338e+00	-1.040451e+01	1.230711e+00	4.053651e+00	1.337656e+00	7.995561e+00	-1.026987e+01	9.686597e-01
