!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.100000.2' CalculationTime='1022.965085 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	0.010511383	0.017666838	-0.0020771351	0.0018098291
rate of reaction	PGI_R02740	0.012747845	0.039573507	0.03407319	0.023255261
rate of reaction	PFK_R04779	0.00017951182	0.0076999976	0.0039360524	0.0091741631
rate of reaction	ALD_R01070	-0.0038600704	-0.0069307805	-0.0064155134	-0.011876881
rate of reaction	TIM_R01015	-0.0081746165	-0.0060817804	-0.010151931	-0.0091979448
rate of reaction	GAP_R01061	-0.022053858	-0.0055396793	-0.014701908	-0.0089868672
rate of reaction	PGK_R01512	-0.0007574859	-0.0073391572	-0.00098513151	-0.0035571293
rate of reaction	PGM_R01518	-0.00053622564	-0.010433797	-0.024236858	-0.013348205
rate of reaction	PGH_R00658	-0.0078519507	-0.0021234513	-0.00026955456	-0.00094574335
rate of reaction	PYK_R00200	-0.0050918886	-0.0035717162	0.012773718	-0.0161702
rate of reaction	PDH_R00209	0.0008945078	0.01599466	0.0080520806	0.016374064
rate of reaction	ZWF_R00835	-0.0053358577	0.013232789	-0.0070823162	0.020261184
rate of reaction	GLH_R02035	0.026577503	0.010453072	0.010757441	0.01647064
rate of reaction	PGD_R01528	0.0050072295	0.014750876	0.0015293784	0.0015493454
rate of reaction	RPI_R01056	0.0036421879	0.0013231984	0.0072390787	0.011296142
rate of reaction	RPE_R01529	-0.0010727322	-0.031814054	-0.0041389439	-0.03081149
rate of reaction	TXT_R01641	0.012577513	0.003107966	0.011990584	0.019090381
rate of reaction	TAL_R08575	0.013016308	0.0013139658	0.00065985066	0.0031754032
rate of reaction	TXT_R01067	-0.0054051115	-0.012190828	-0.00093496976	-0.012604488
rate of reaction	FBP_R00762	0.80144236	0.95829043	0.43647439	0.38905177
rate of reaction	CSN_R00351	0.010318545	0.016869558	0.0079121706	0.0017114182
rate of reaction	ACN_R01325	0.001103668	0.012277392	0.016988751	0.00049025712
rate of reaction	ACN_R01900	0.011313363	0.015184714	0.004635913	6.7201868e-06
rate of reaction	ICD_R00709	0.014203416	0.012355907	0.00044185927	0.024168269
rate of reaction	KGD_R08549	0.010057161	0.0058283503	0.0076162543	0.0044990467
rate of reaction	SCS_R00405	-0.0054744099	-0.017580162	-0.010128957	-0.033236343
rate of reaction	SDH_R02164	-0.00644118	-0.0057858706	-0.010710584	-0.019507501
rate of reaction	FUM_R01082	-0.0091537895	-0.0057845301	-0.014545811	-0.0029123587
rate of reaction	MDH_R00342	-0.0031337204	-0.017085115	-0.0027345658	-0.017036596
rate of reaction	PPC_R00345	0.013017375	0.0021383304	0.019373035	0.0050587457
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	0.0050358368	0.0059382891	0.011266762	0.012530239
concentration	Acetyl_CoA	0.32230143	0.87344479	0.53181831	0.4031564
concentration	Fumarate	0.0062281971	0.0092642438	0.014991512	0.023721882
concentration	cis_Aconitate	0.30208173	0.084223079	0.030022742	0.024104426
concentration	_6_Phospho_D_gluconate	5.1501781e-05	1.6433768e-05	6.4819406e-05	1.4887037e-05
concentration	Orthophosphate	0.043928289	0.014016484	0.033255883	0.038621541
concentration	Pyruvate	0.097499355	0.13561894	0.047587075	0.56852869
concentration	NADPplus	0.17238316	0.7368525	0.14523564	0.58298672
concentration	NADPH	0.13903473	0.11721711	0.26621955	0.054460655
concentration	NADH	0.022620553	0.014547643	0.022659465	0.011121589
concentration	NADplus	0.25397593	0.26835487	0.33256334	0.19434949
concentration	ATP	0.16777798	0.21793434	0.16963022	0.35926679
concentration	H2O	0.13265813	0.45207546	0.070625869	0.14984297
concentration	_2_Oxoglutarate	7.8655178	6.8467674	1.6074255	3.4168851
concentration	Oxaloacetate	0.4212916	0.35032797	0.28593717	0.23969209
concentration	Ubiquinone	6.6945241e-05	8.7395037e-05	0.0001684565	0.00010211101
concentration	D_Erythrose_4_phosphate	0.19888349	0.73920196	1.7644087	0.76889188
concentration	Ubiquinol	8.7117448	8.0889935	4.1880725	7.7236143
concentration	ADP	0.0063859823	0.0068663333	0.029078523	0.010841971
concentration	Isocitrate	0.0014977473	0.00033432057	7.2203054e-05	0.00026481862
concentration	D_Ribulose_5_phosphate	0.29857136	0.16488271	0.40275089	0.54579857
concentration	D_Xylulose_5_phosphate	0.074558935	0.11839428	0.10227834	0.16130282
concentration	D_Glucose_6_phosphate	0.045346961	0.10507351	0.14450443	0.049639649
concentration	_3_Phospho_D_glyceroyl_phosphate	0.0066924255	0.0048081331	0.0052157021	0.0099291377
concentration	CoA	5.2314646	1.8254905	1.9704733	2.6914477
concentration	CO2	0.00010932162	8.8956521e-05	5.2560931e-05	9.2234723e-05
concentration	D_Ribose_5_phosphate	0.096305196	0.072627783	0.064107491	0.10370583
concentration	Glycerone_phosphate	0.017354415	0.012204462	0.0092768552	0.016038309
concentration	D_Glucose	7.3990307	10.469713	1.5385394	9.4863193
concentration	D_Fructose_1_6_bisphosphate	0.14140955	0.185639	0.039768013	0.088900881
concentration	D_Glyceraldehyde_3_phosphate	0.061395632	0.11785711	0.058365363	0.057417689
concentration	Phosphoenolpyruvate	0.095716708	0.11417457	0.15664939	0.14023918
concentration	Citrate	0.46306373	3.6466026	2.1270594	1.3256705
concentration	Succinyl_CoA	9.0577843	7.9157223	4.8596051	5.5931453
concentration	_3_Phospho_D_glycerate	0.024539952	0.025289335	0.019787246	0.034478244
concentration	D_Glucono_1_5_lactone_6_phosphate	0.89120572	0.6385499	0.7312789	0.48153697
concentration	D_Fructose_6_phosphate	0.10404507	0.13760523	0.10200273	0.192203
concentration	_2_Phospho_D_glycerate	0.0020065356	0.01328612	0.020438474	0.017828607
concentration	Succinate	3.3291541	4.8491203	1.110946	3.1568752
concentration	Sedoheptulose_7_phosphate	0.085722758	0.084247477	0.095846974	0.27129152
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	PTS_RPTSsy	0.00098330915	0.0023792362	0.00091868047	0.00089542183
concentration of enzyme	PGI_R02740	0.00083889753	0.00251519	0.0021291001	0.0015908653
concentration of enzyme	PFK_R04779	3.0845759e-05	0.0010325209	0.00065550266	0.00074339211
concentration of enzyme	ALD_R01070	0.0015855493	0.0012771323	0.00028777019	0.00053724736
concentration of enzyme	TIM_R01015	0.0023639436	0.0012580417	0.0028050068	0.0027351557
concentration of enzyme	GAP_R01061	0.0033108486	0.0024350293	0.0025858431	0.0016042707
concentration of enzyme	PGK_R01512	0.00084598475	0.0075036953	0.001398935	0.0028899422
concentration of enzyme	PGM_R01518	0.001233244	0.0022935401	0.0030893022	0.0024751539
concentration of enzyme	PGH_R00658	0.0005381053	0.00091616269	0.0016189595	0.0012189105
concentration of enzyme	PYK_R00200	0.0037698057	0.0021141542	0.011395706	0.0061673957
concentration of enzyme	PDH_R00209	0.00028770398	0.0049745182	0.0031743559	0.0047191192
concentration of enzyme	ZWF_R00835	0.0018965235	0.0010575715	0.0027926458	0.0027901276
concentration of enzyme	GLH_R02035	0.0090713881	0.0035687739	0.0036722536	0.0056249498
concentration of enzyme	PGD_R01528	0.0045331305	0.0070832838	0.0022612118	0.0020766784
concentration of enzyme	RPI_R01056	0.0022445862	0.0011237856	0.0031282318	0.0048586285
concentration of enzyme	RPE_R01529	0.001601034	0.00037893896	0.0015437532	0.0015664885
concentration of enzyme	TXT_R01641	0.00040352257	0.00075802647	0.00049997515	0.00050749851
concentration of enzyme	TAL_R08575	0.0019362635	0.00040721257	0.00066115546	0.00081392776
concentration of enzyme	TXT_R01067	0.0044217984	0.0086136499	0.0012464407	0.0080035991
concentration of enzyme	FBP_R00762	0.0015540867	0.0012646815	0.0028410706	0.0014127581
concentration of enzyme	CSN_R00351	0.00048429905	0.00093529217	0.00079535978	0.0010677351
concentration of enzyme	ACN_R01325	0.0010948915	0.0023632939	0.0038378911	0.00013976282
concentration of enzyme	ACN_R01900	0.0029294238	0.005622942	0.0028069904	0.0033803005
concentration of enzyme	ICD_R00709	0.0016694504	0.0045596963	0.00060812329	0.0099807648
concentration of enzyme	KGD_R08549	0.00042351291	0.00053960094	0.0017076195	0.00049646175
concentration of enzyme	SCS_R00405	0.00056128829	0.0013838002	0.0010802667	0.0015943148
concentration of enzyme	SDH_R02164	0.0010206635	0.00089902875	0.00054929636	0.00077251324
concentration of enzyme	FUM_R01082	0.002863888	0.0024976375	0.0022939086	0.0016858466
concentration of enzyme	MDH_R00342	0.00020343812	0.0013874322	0.00024547191	0.0019398529
concentration of enzyme	PPC_R00345	0.0027695489	0.0012163289	0.0067475542	0.0017149736
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	PTS_RPTSsy	3.4065341	1.8030283	0.36044084	0.37428748
Gibbs energy of reaction	PGI_R02740	7.5386193	8.9286999	10.460793	6.2414277
Gibbs energy of reaction	PFK_R04779	5.0288656	5.5158528	4.3938996	8.2762256
Gibbs energy of reaction	ALD_R01070	0.076145053	0.14542008	1.5428372	0.86516034
Gibbs energy of reaction	TIM_R01015	5.1594506	7.6487685	6.5866065	5.1889019
Gibbs energy of reaction	GAP_R01061	10.197445	9.3620911	9.7308262	10.56394
Gibbs energy of reaction	PGK_R01512	8.8476052	10.210474	5.2013634	9.2879497
Gibbs energy of reaction	PGM_R01518	2.1824467	6.7938764	8.4697614	6.754557
Gibbs energy of reaction	PGH_R00658	4.5478046	0.29893587	0.0152993	0.079638179
Gibbs energy of reaction	PYK_R00200	4.0973749	4.9469008	2.6325396	8.0968091
Gibbs energy of reaction	PDH_R00209	17.373202	14.851731	14.412525	21.059667
Gibbs energy of reaction	ZWF_R00835	2.7463874	4.1873949	1.4181931	4.3477153
Gibbs energy of reaction	GLH_R02035	35.143081	37.148316	34.08266	36.693751
Gibbs energy of reaction	PGD_R01528	8.7638084	11.939369	8.3722344	9.9568831
Gibbs energy of reaction	RPI_R01056	8.2663701	7.4939276	10.017184	9.5782464
Gibbs energy of reaction	RPE_R01529	0.013824326	2.6321112	0.055467767	0.43141091
Gibbs energy of reaction	TXT_R01641	1.314765	0.18803264	0.93828209	0.72140259
Gibbs energy of reaction	TAL_R08575	11.865583	9.491629	6.654794	9.6819447
Gibbs energy of reaction	TXT_R01067	8.7786134	6.6874063	2.4091806	4.8688445
Gibbs energy of reaction	FBP_R00762	12.074889	14.888266	9.6691953	9.7220669
Gibbs energy of reaction	CSN_R00351	1.9527623	1.4610816	0.87453516	0.14974339
Gibbs energy of reaction	ACN_R01325	7.9847055	16.26669	17.487473	16.859647
Gibbs energy of reaction	ACN_R01900	1.97511	2.5264015	3.7686171	0.002777952
Gibbs energy of reaction	ICD_R00709	11.942023	10.310229	10.840901	11.231637
Gibbs energy of reaction	KGD_R08549	29.459578	28.581697	27.12586	28.458225
Gibbs energy of reaction	SCS_R00405	15.481833	17.438627	8.8435706	15.792167
Gibbs energy of reaction	SDH_R02164	4.5209976	3.7283882	5.3159237	6.622834
Gibbs energy of reaction	FUM_R01082	1.2838289	0.70813085	1.1025675	0.2284232
Gibbs energy of reaction	MDH_R00342	13.791085	11.69439	10.170067	9.0366333
Gibbs energy of reaction	PPC_R00345	23.225905	20.010775	22.169433	20.98315
