!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='29.744880 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S4	E1	True	
E2	X2 <=> S4	E2	True	
E3	S4 <=> X3	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
X2	X2	True		
X3	X3	True		
S4	S4	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		2.0148353	dimensionless
equilibrium constant	E2		39.915818	dimensionless
equilibrium constant	E3		0.56824397	dimensionless
catalytic rate constant geometric mean	E1		32.416995	1/s
catalytic rate constant geometric mean	E2		47.920353	1/s
catalytic rate constant geometric mean	E3		99.042685	1/s
Michaelis constant	E1	X1	0.15590671	mM
Michaelis constant	E2	X2	0.22459867	mM
Michaelis constant	E3	X3	0.064301446	mM
Michaelis constant	E1	S4	0.049286318	mM
Michaelis constant	E2	S4	0.044494454	mM
Michaelis constant	E3	S4	0.2324842	mM
substrate catalytic rate constant	E1		81.83927	1/s
substrate catalytic rate constant	E2		680.21026	1/s
substrate catalytic rate constant	E3		141.96333	1/s
product catalytic rate constant	E1		12.840554	1/s
product catalytic rate constant	E2		3.3759565	1/s
product catalytic rate constant	E3		69.098503	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	X2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
