!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	-4.791859e-06	0.00019085046	-0.0005682845	0.00035965763	0.001326767	0.00033443375	0.00084266588	0.0003192935
rate of reaction	E2	0.019638795	0.0037762146	0.013826955	0.0024918298	0.017982695	0.0033858288	0.016220838	0.00384507
rate of reaction	E3	0.016710591	0.0037746534	0.0091800469	0.0022457357	0.01446348	0.0035309739	0.018312469	0.0039750743
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	0.724926	0.13327565	0.96459234	0.17733765	1.3992482	0.25724793	1.1282577	0.20742707
concentration	X2	0.59652908	0.10967023	1.1114543	0.20433781	0.42124094	0.077443988	0.49527412	0.091054784
concentration	X3	0.075684924	0.013914465	0.098438447	0.018097637	0.15203796	0.02795176	0.04819546	0.0088606026
concentration	S4	1.1046226	0.20308182	5.206847	0.95726448	0.76290192	0.14025742	0.77074459	0.14169927
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.0019829326	0.00036455671	0.0016211402	0.00029804216	0.00055228257	0.00010153563	0.00037064688	6.8142408e-05
concentration of enzyme	E2	0.0013959428	0.00025664024	0.0035476674	0.00065222889	0.0014969129	0.00027520331	0.0010525629	0.0001935108
concentration of enzyme	E3	0.00068057262	0.0001251214	0.00035502775	6.5270875e-05	0.0016728924	0.00030755667	0.0014523184	0.00026700474
