!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='1.000000.2' CalculationTime='13.033509 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	-4.791859e-06	-0.0005682845	0.001326767	0.00084266588
rate of reaction	E2	0.019638795	0.013826955	0.017982695	0.016220838
rate of reaction	E3	0.016710591	0.0091800469	0.01446348	0.018312469
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	0.59212685	1.0315058	1.4339685	1.2207003
concentration	X2	0.67986229	1.0026445	0.4001822	0.46875304
concentration	X3	0.070006678	0.097904474	0.15313284	0.049051715
concentration	S4	1.2893937	5.0252235	0.71929278	0.65827521
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0019513863	0.0014365337	0.00056071488	0.00039170377
concentration of enzyme	E2	0.0015733925	0.0032605006	0.0014255436	0.00099820265
concentration of enzyme	E3	0.00086054262	0.00031676607	0.0015927782	0.0012649311
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	0.0085553503	2.0047199	3.6308981	3.4514819
Gibbs energy of reaction	E2	6.1873653	3.7783352	6.3204569	6.9322671
Gibbs energy of reaction	E3	6.8463432	9.3870167	3.459161	6.0615333
