!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='4.088357 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	S2 <=> X3	E2	True	
E3	X3 <=> X4	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	False		
X4	X4	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.050664846	dimensionless
equilibrium constant	E2		23.925826	dimensionless
equilibrium constant	E3		1.6947919	dimensionless
catalytic rate constant geometric mean	E1		45.901991	1/s
catalytic rate constant geometric mean	E2		68.57485	1/s
catalytic rate constant geometric mean	E3		88.705238	1/s
Michaelis constant	E1	X1	0.26938901	mM
Michaelis constant	E1	S2	0.033339921	mM
Michaelis constant	E2	S2	0.31173059	mM
Michaelis constant	E2	X3	0.078227443	mM
Michaelis constant	E3	X3	0.10142826	mM
Michaelis constant	E3	X4	0.64035964	mM
substrate catalytic rate constant	E1		29.369228	1/s
substrate catalytic rate constant	E2		669.58926	1/s
substrate catalytic rate constant	E3		45.959464	1/s
product catalytic rate constant	E1		71.741509	1/s
product catalytic rate constant	E2		7.0229771	1/s
product catalytic rate constant	E3		171.20781	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	X4	1e-06	1000000	
