!!!SBtab Document='MBresult' DocumentName='MB result' CalculationTime='23.420411 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	S2 <=> X3	E2	True	
E3	X3 <=> X4	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	False		
X4	X4	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.045989164	dimensionless
equilibrium constant	E2		13.702592	dimensionless
equilibrium constant	E3		2.7639342	dimensionless
catalytic rate constant geometric mean	E1		126.78223	1/s
catalytic rate constant geometric mean	E2		58.838754	1/s
catalytic rate constant geometric mean	E3		11.068304	1/s
Michaelis constant	E1	X1	227.56299	mM
Michaelis constant	E1	S2	6.9102402	mM
Michaelis constant	E2	S2	0.25999664	mM
Michaelis constant	E2	X3	0.0066891567	mM
Michaelis constant	E3	X3	0.31982753	mM
Michaelis constant	E3	X4	0.0027188419	mM
substrate catalytic rate constant	E1		156.02363	1/s
substrate catalytic rate constant	E2		1357.8851	1/s
substrate catalytic rate constant	E3		199.57717	1/s
product catalytic rate constant	E1		103.02115	1/s
product catalytic rate constant	E2		2.5495523	1/s
product catalytic rate constant	E3		0.61383448	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	X4	1e-06	1000000	
