!!!SBtab Document='CMBresult' DocumentName='CMB result' RelaxationAlpha='0.010000' CalculationTime='11.616247 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	X3 <=> S4	E2	True	
E3	S2 + S4 <=> S5	E3	True	
E4	S5 <=> X6	E4	True	
E5	S5 <=> X7	E5	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	True		
S4	S4	False		
S5	S5	False		
X6	X6	True		
X7	X7	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.084074541	dimensionless
equilibrium constant	E2		1.6539319	dimensionless
equilibrium constant	E3		3.5084474	dimensionless
equilibrium constant	E4		0.79919507	dimensionless
equilibrium constant	E5		0.85125902	dimensionless
catalytic rate constant geometric mean	E1		274.93355	1/s
catalytic rate constant geometric mean	E2		104.99317	1/s
catalytic rate constant geometric mean	E3		569.08769	1/s
catalytic rate constant geometric mean	E4		53.019999	1/s
catalytic rate constant geometric mean	E5		822.68319	1/s
Michaelis constant	E1	X1	0.0090330402	mM
Michaelis constant	E1	S2	0.02025819	mM
Michaelis constant	E3	S2	2.4164674	mM
Michaelis constant	E2	X3	1.4678567	mM
Michaelis constant	E2	S4	0.0093983332	mM
Michaelis constant	E3	S4	0.038770657	mM
Michaelis constant	E3	S5	0.17723843	mM
Michaelis constant	E4	S5	0.20304396	mM
Michaelis constant	E5	S5	0.026645373	mM
Michaelis constant	E4	X6	0.12921324	mM
Michaelis constant	E5	X7	0.0155218	mM
substrate catalytic rate constant	E1		53.232474	1/s
substrate catalytic rate constant	E2		1687.4708	1/s
substrate catalytic rate constant	E3		774.99657	1/s
substrate catalytic rate constant	E4		59.416581	1/s
substrate catalytic rate constant	E5		994.49668	1/s
product catalytic rate constant	E1		1419.9689	1/s
product catalytic rate constant	E2		6.5325962	1/s
product catalytic rate constant	E3		417.88675	1/s
product catalytic rate constant	E4		47.312051	1/s
product catalytic rate constant	E5		680.55293	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
concentration	S5	1e-06	1000000	
concentration	X6	1e-06	1000000	
concentration	X7	1e-06	1000000	
