!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='1.000000.2' CalculationTime='31.498791 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.0033143198	0.0029442904	0.0036059309	0.0022232136
rate of reaction	E2	0.0035917545	0.0029950881	0.0030161729	0.0017394396
rate of reaction	E3	0.0032089723	0.0017731277	0.0028273142	0.0019361142
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	5.9190316	9.7476318	12.797709	14.186732
concentration	S2	0.16678133	0.39051606	0.089610341	0.153308
concentration	X3	1.1812872	2.7805819	0.63602757	1.0866012
concentration	X4	0.42658272	0.60387891	0.5667876	1.0121801
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0018801189	0.0017055011	0.00056430417	0.00034185038
concentration of enzyme	E2	0.0012917111	0.0037137837	0.0016190913	0.00069490117
concentration of enzyme	E3	0.00059407661	0.0002720143	0.0020447712	0.0017856381
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	1.8270335	0.9546042	5.2785005	4.2027887
Gibbs energy of reaction	E2	0.018096044	0.0050319392	0.012903175	0.016398949
Gibbs energy of reaction	E3	2.7068537	3.967374	0.46762097	0.35778061
