!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.500000' CalculationTime='7.245780 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	-0.0002501346	-0.0059595202	0.0048039724	0.0043077858
rate of reaction	E2	0.065801667	0.043158681	0.057569211	0.065890005
rate of reaction	E3	0.065551533	0.037198853	0.062373183	0.07019779
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	0.63327651	1.0448518	1.4126752	1.0855981
concentration	X2	0.71588245	0.93577628	0.54534995	0.4512295
concentration	X3	0.079314133	0.12658819	0.14066414	0.059805951
concentration	S4	1.3670617	5.760595	1.1158356	0.84394651
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0017501651	0.0016566189	0.00050865729	0.00044556989
concentration of enzyme	E2	0.0014559733	0.0033522339	0.0013704356	0.0014352469
concentration of enzyme	E3	0.00093731975	0.0003506182	0.0013268158	0.001225594
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	0.062190724	2.3865941	-2.4301364	-2.4695904
Gibbs energy of reaction	E2	-7.816723	-4.9150628	-7.6456053	-7.8682604
Gibbs energy of reaction	E3	-5.2567943	-7.6634999	-3.333077	-4.7609566
