!!!SBtab								
!!SBtab Document='small_model' TableName='Predicted concentrations' TableType='Quantity' Unit='mM' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	S1	S2	S3	S4	S5	S6
concentration	X1		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
concentration	S2		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
concentration	X3		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
concentration	S4		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
concentration	S5		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
concentration	X6		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
concentration	X7		8.226129e+00	1.567655e-01	1.210341e+00	1.152373e+00	2.786946e-02	7.545134e-01	1.460380e-02	4.579551e+00	1.100534e-01	7.172487e-01	8.573544e-01	3.716651e-02	6.302180e-01	1.654359e-02	2.587074e+01	8.246752e-02	1.274268e+00	8.062254e-01	2.570946e-02	4.920601e-01	4.623387e-03	9.194672e+00	1.367501e-01	5.583236e-01	4.005257e-01	3.222686e-02	1.153441e+00	1.382498e-02	7.503811e+00	2.793423e-01	1.038586e+00	4.652962e-01	1.763234e-02	1.067226e+00	7.335371e-03	1.308633e+01	1.125938e-01	9.341824e-01	9.915575e-01	1.547998e-02	8.259890e-01	5.912859e-03
%								
!!SBtab DocumentName='small_model' TableName='Predicted enzyme levels' TableType='Quantity' Document='ECM metabolic state' Unit='mM' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	S1	S2	S3	S4	S5	S6
concentration of enzyme	E1		5.424337e-04	1.464879e-03	4.170156e-04	4.797759e-04	9.067457e-04	4.299746e-04	1.812660e-03	3.685308e-04	9.972869e-04	6.103935e-04	3.280326e-04	1.265002e-03	8.780462e-04	6.485746e-04	3.396499e-04	5.479736e-04	1.755689e-03	7.587760e-04	6.657627e-04	8.109823e-04	1.681393e-03	1.209353e-03	3.985535e-04	5.286160e-04	6.441712e-04	4.942688e-04	2.542872e-03	6.476407e-04	7.660255e-04	7.605129e-04
concentration of enzyme	E2		5.424337e-04	1.464879e-03	4.170156e-04	4.797759e-04	9.067457e-04	4.299746e-04	1.812660e-03	3.685308e-04	9.972869e-04	6.103935e-04	3.280326e-04	1.265002e-03	8.780462e-04	6.485746e-04	3.396499e-04	5.479736e-04	1.755689e-03	7.587760e-04	6.657627e-04	8.109823e-04	1.681393e-03	1.209353e-03	3.985535e-04	5.286160e-04	6.441712e-04	4.942688e-04	2.542872e-03	6.476407e-04	7.660255e-04	7.605129e-04
concentration of enzyme	E3		5.424337e-04	1.464879e-03	4.170156e-04	4.797759e-04	9.067457e-04	4.299746e-04	1.812660e-03	3.685308e-04	9.972869e-04	6.103935e-04	3.280326e-04	1.265002e-03	8.780462e-04	6.485746e-04	3.396499e-04	5.479736e-04	1.755689e-03	7.587760e-04	6.657627e-04	8.109823e-04	1.681393e-03	1.209353e-03	3.985535e-04	5.286160e-04	6.441712e-04	4.942688e-04	2.542872e-03	6.476407e-04	7.660255e-04	7.605129e-04
concentration of enzyme	E4		5.424337e-04	1.464879e-03	4.170156e-04	4.797759e-04	9.067457e-04	4.299746e-04	1.812660e-03	3.685308e-04	9.972869e-04	6.103935e-04	3.280326e-04	1.265002e-03	8.780462e-04	6.485746e-04	3.396499e-04	5.479736e-04	1.755689e-03	7.587760e-04	6.657627e-04	8.109823e-04	1.681393e-03	1.209353e-03	3.985535e-04	5.286160e-04	6.441712e-04	4.942688e-04	2.542872e-03	6.476407e-04	7.660255e-04	7.605129e-04
concentration of enzyme	E5		5.424337e-04	1.464879e-03	4.170156e-04	4.797759e-04	9.067457e-04	4.299746e-04	1.812660e-03	3.685308e-04	9.972869e-04	6.103935e-04	3.280326e-04	1.265002e-03	8.780462e-04	6.485746e-04	3.396499e-04	5.479736e-04	1.755689e-03	7.587760e-04	6.657627e-04	8.109823e-04	1.681393e-03	1.209353e-03	3.985535e-04	5.286160e-04	6.441712e-04	4.942688e-04	2.542872e-03	6.476407e-04	7.660255e-04	7.605129e-04
%								
!!SBtab DocumentName='small_model' TableName='Predicted Gibbs free energies of reaction' TableType='Quantity' Unit='kJ/mol' SBtabVersion='1.0' Date='2019-06-11'								
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	S1	S2	S3	S4	S5	S6
Gibbs energy of reaction	E1		2.535656e+00	1.562137e+00	8.287317e+00	-9.265934e+00	4.075198e-01	1.960713e+00	9.981535e-01	5.963571e+00	-8.106070e+00	8.119866e-01	6.968387e+00	2.575246e+00	6.009431e+00	-8.406232e+00	3.058719e+00	3.150201e+00	2.263883e+00	4.968825e+00	-9.957967e+00	9.034943e-01	8.757686e-01	3.430928e+00	8.606059e+00	-1.126036e+01	9.796067e-01	4.506965e+00	1.292712e+00	8.551867e+00	-1.094789e+01	1.191287e+00
Gibbs energy of reaction	E2		2.535656e+00	1.562137e+00	8.287317e+00	-9.265934e+00	4.075198e-01	1.960713e+00	9.981535e-01	5.963571e+00	-8.106070e+00	8.119866e-01	6.968387e+00	2.575246e+00	6.009431e+00	-8.406232e+00	3.058719e+00	3.150201e+00	2.263883e+00	4.968825e+00	-9.957967e+00	9.034943e-01	8.757686e-01	3.430928e+00	8.606059e+00	-1.126036e+01	9.796067e-01	4.506965e+00	1.292712e+00	8.551867e+00	-1.094789e+01	1.191287e+00
Gibbs energy of reaction	E3		2.535656e+00	1.562137e+00	8.287317e+00	-9.265934e+00	4.075198e-01	1.960713e+00	9.981535e-01	5.963571e+00	-8.106070e+00	8.119866e-01	6.968387e+00	2.575246e+00	6.009431e+00	-8.406232e+00	3.058719e+00	3.150201e+00	2.263883e+00	4.968825e+00	-9.957967e+00	9.034943e-01	8.757686e-01	3.430928e+00	8.606059e+00	-1.126036e+01	9.796067e-01	4.506965e+00	1.292712e+00	8.551867e+00	-1.094789e+01	1.191287e+00
Gibbs energy of reaction	E4		2.535656e+00	1.562137e+00	8.287317e+00	-9.265934e+00	4.075198e-01	1.960713e+00	9.981535e-01	5.963571e+00	-8.106070e+00	8.119866e-01	6.968387e+00	2.575246e+00	6.009431e+00	-8.406232e+00	3.058719e+00	3.150201e+00	2.263883e+00	4.968825e+00	-9.957967e+00	9.034943e-01	8.757686e-01	3.430928e+00	8.606059e+00	-1.126036e+01	9.796067e-01	4.506965e+00	1.292712e+00	8.551867e+00	-1.094789e+01	1.191287e+00
Gibbs energy of reaction	E5		2.535656e+00	1.562137e+00	8.287317e+00	-9.265934e+00	4.075198e-01	1.960713e+00	9.981535e-01	5.963571e+00	-8.106070e+00	8.119866e-01	6.968387e+00	2.575246e+00	6.009431e+00	-8.406232e+00	3.058719e+00	3.150201e+00	2.263883e+00	4.968825e+00	-9.957967e+00	9.034943e-01	8.757686e-01	3.430928e+00	8.606059e+00	-1.126036e+01	9.796067e-01	4.506965e+00	1.292712e+00	8.551867e+00	-1.094789e+01	1.191287e+00
