!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.000000' CalculationTime='2.400152 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.021387374	0.014600853	0.011737199	0.0091992168
rate of reaction	E2	0.021387373	0.014588599	0.011737199	0.0091991991
rate of reaction	E3	0.021387375	0.014313621	0.011737199	0.0091992191
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	6.3761188	10.748467	13.831139	10.698179
concentration	S2	0.15999513	0.33738758	0.072596218	0.10057363
concentration	X3	1.1233085	4.7033886	0.70657789	1.1668801
concentration	X4	0.79731029	0.70794506	0.90625323	1.6103653
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.00089466203	0.00078078313	0.00028321982	0.00024414641
concentration of enzyme	E2	0.0002386741	0.00043621614	0.00021189401	0.00020874459
concentration of enzyme	E3	0.00028646888	7.4774002e-05	0.00067572376	0.00085855653
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	-1.8999475	-1.3449453	-5.7785073	-4.3337063
Gibbs energy of reaction	E2	-3.3607883	-1.6604322	-2.5510856	-2.1155869
Gibbs energy of reaction	E3	-1.9269092	-5.7714797	-0.46017245	-0.27860832
