!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.100000.2' CalculationTime='75.487314 s'							
							
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
rate of reaction	E1	0.011165132	0.0064850436	0.021660906	0.014655702	0.012287922	0.016428633
rate of reaction	E2	0.011165132	0.0064850428	0.021660909	0.014655702	0.012287922	0.016428633
rate of reaction	E3	0.011165132	0.0064850435	0.021660905	0.014655702	0.012287922	0.016428633
rate of reaction	E4	-0.0014533437	-0.0018035081	-0.0013294477	-0.0025631472	-0.0032485132	-0.002918423
rate of reaction	E5	0.012618475	0.0082885517	0.022990354	0.017218849	0.015536436	0.019347056
							
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'							
!QuantityType	!Compound	state_1	state_2	state_3	state_4	state_5	state_6
concentration	X1	7.558097	5.0739593	22.66669	8.0291585	7.9611837	12.616863
concentration	S2	0.29496518	0.22254052	0.30651826	0.31596373	0.41699534	0.29770142
concentration	X3	1.0239699	0.86159044	1.2215789	0.54813963	1.3925397	0.89596945
concentration	S4	0.22966679	0.24561893	0.084663853	0.073567129	0.13476743	0.15088899
concentration	S5	0.02201276	0.025521899	0.010765533	0.019183841	0.012367498	0.0099505257
concentration	X6	0.71062597	0.60065955	0.47429101	1.0274182	1.2699766	0.87155744
concentration	X7	0.014017638	0.016313512	0.0066608488	0.012199736	0.0078382748	0.0063064006
							
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
concentration of enzyme	E1	0.00043486881	0.00031547734	0.00040925935	0.00057859939	0.0010617947	0.0003901014
concentration of enzyme	E2	0.0015181027	0.0011531505	0.00086285173	0.0011675335	0.00068490884	0.0016424869
concentration of enzyme	E3	0.00030087178	0.00023630892	0.00072330574	0.0005513921	0.0002542281	0.00046228515
concentration of enzyme	E4	0.00051271128	0.00069832623	0.00058010007	0.00076144346	0.00088574851	0.0009241938
concentration of enzyme	E5	0.00070006839	0.00084201661	0.00033159677	0.00084025621	0.00061953758	0.00082465549
							
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
Gibbs energy of reaction	E1	1.2034451	0.91402719	3.8307849	1.1828454	0.47398864	2.4508094
Gibbs energy of reaction	E2	5.8046709	5.2101821	8.7159525	7.077662	7.8882864	6.5150136
Gibbs energy of reaction	E3	6.758157	5.859508	6.1526764	4.4475036	7.7241795	7.7079582
Gibbs energy of reaction	E4	10.667871	9.8844405	11.438697	11.922749	13.536416	13.142199
Gibbs energy of reaction	E5	0.019961853	0.010634069	0.091347944	0.023303612	0.031730118	0.031747804
