!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.100000' CalculationTime='84.180711 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.025362045	0.025561697	0.037704762	0.024604165
rate of reaction	E2	0.025362045	0.025561697	0.037704762	0.024604165
rate of reaction	E3	0.025362045	0.025561697	0.037704762	0.024604165
rate of reaction	E4	-0.017824146	-0.016319568	-0.0118729	-0.02353589
rate of reaction	E5	0.043186191	0.041881265	0.049577662	0.048140055
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	7.9327741	5.425969	22.75595	8.4245083
concentration	S2	0.10259887	0.13410673	0.28062953	0.24673877
concentration	X3	1.1560714	0.89767851	1.2674143	0.57318944
concentration	S4	0.7563594	0.4700356	0.43098915	0.23155381
concentration	S5	0.029720631	0.037151232	0.017523222	0.03226253
concentration	X6	0.70806179	0.5978777	0.46911246	1.0270738
concentration	X7	0.011775585	0.014574538	0.0067248849	0.012376872
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.00067585422	0.00097741877	0.00097533853	0.0010985752
concentration of enzyme	E2	0.0022544203	0.0011942893	0.00097153195	0.00087194971
concentration of enzyme	E3	0.001060563	0.00093095487	0.00064027966	0.00058645246
concentration of enzyme	E4	0.00052291044	0.00051410656	0.0003890252	0.00062883232
concentration of enzyme	E5	0.00147324	0.00066784511	0.00053075317	0.00038500823
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	-3.7361238	-2.1307134	-3.8541604	-1.7099214
Gibbs energy of reaction	E2	-0.46361824	-1.0157746	-2.0858106	-1.658817
Gibbs energy of reaction	E3	-6.2387857	-5.1702197	-8.6485529	-5.2762906
Gibbs energy of reaction	E4	8.5206991	7.5482027	8.8098089	9.2392808
Gibbs energy of reaction	E5	-0.025324195	-0.04988513	-0.1044006	-0.10530476
