!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.500000.2' CalculationTime='5519.294678 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	0.00025964267	0.00031282399	0.0002847761	0.00042821316
rate of reaction	PGI_R02740	0.00025345351	0.00047234608	0.0006883492	0.00035935582
rate of reaction	PFK_R04779	0.00030191377	0.00048411783	0.00052006747	0.00045334904
rate of reaction	ALD_R01070	0.00044884527	0.00048674713	0.00050067557	0.00066612681
rate of reaction	TIM_R01015	0.00040778484	0.00041983593	0.00040973556	0.00028604315
rate of reaction	GAP_R01061	0.00056123017	0.0011837866	0.0014322652	0.00102683
rate of reaction	PGK_R01512	0.00097312856	0.00092407381	0.0010972223	0.00081208556
rate of reaction	PGM_R01518	0.00097506999	0.0010367241	0.00041462142	0.00065067737
rate of reaction	PGH_R00658	0.00083973534	0.00081303155	0.00076041741	0.00052381444
rate of reaction	PYK_R00200	0.00017579317	0.0001449516	0.00011021056	1.0348585e-05
rate of reaction	PDH_R00209	0.00043434839	0.00025208285	0.00038856011	0.00021420574
rate of reaction	ZWF_R00835	0.00013226515	0.00014308745	0.00011452909	9.5807712e-05
rate of reaction	GLH_R02035	3.46493e-05	0.00011135044	0.00010239739	0.00011336867
rate of reaction	PGD_R01528	0.00013645306	0.00020270287	0.0001222421	0.00019703896
rate of reaction	RPI_R01056	4.2376976e-05	8.2581505e-05	8.1044477e-05	3.8338958e-05
rate of reaction	RPE_R01529	8.4545166e-05	0.00010999111	6.3708147e-05	3.0616208e-05
rate of reaction	TXT_R01641	8.4376035e-05	5.185343e-05	9.9033757e-05	5.507111e-05
rate of reaction	TAL_R08575	1.6685103e-05	4.6693397e-05	5.5679915e-05	5.3667904e-05
rate of reaction	TXT_R01067	3.3766928e-05	1.8435678e-05	4.0074143e-05	5.2671342e-05
rate of reaction	FBP_R00762	0	0	0	0
rate of reaction	CSN_R00351	0.00052099945	6.4784733e-05	0.00038474984	0.00023451705
rate of reaction	ACN_R01325	0.00023533086	0.00013386048	0.00013248594	0.00015760861
rate of reaction	ACN_R01900	0.00028232474	0.00027813574	0.0002380521	0.00018403469
rate of reaction	ICD_R00709	0.00029432228	0.00015225777	0.00021427466	0.00030089776
rate of reaction	KGD_R08549	0.00020913454	0.00012326546	0.00016833254	4.2174477e-05
rate of reaction	SCS_R00405	0.00014134426	0.00024495796	0.00010174559	0.00022940307
rate of reaction	SDH_R02164	7.4560931e-05	9.4479059e-05	8.0482338e-05	4.3248672e-05
rate of reaction	FUM_R01082	5.2816664e-05	2.9158128e-05	6.4732479e-05	0.00015212309
rate of reaction	MDH_R00342	-4.5659812e-05	-9.6703962e-05	3.4410091e-05	0.00011119189
rate of reaction	PPC_R00345	-0.00036573185	-0.00019108243	-0.00041891814	-5.1312254e-05
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	1.2444082	0.90442867	0.68982147	0.41267838
concentration	Acetyl_CoA	0.13912343	0.21764631	0.24084759	0.31027553
concentration	Fumarate	0.37514947	0.25225784	0.22771788	0.24031658
concentration	cis_Aconitate	0.32515649	0.087006074	0.052070423	0.057480079
concentration	_6_Phospho_D_gluconate	0.067359227	0.039596111	0.12523741	0.080930159
concentration	Orthophosphate	12.004456	10.24253	5.8201059	7.6048262
concentration	Pyruvate	1.041796	0.55148392	0.13052234	0.34436955
concentration	NADPplus	0.23050736	0.28299708	0.14739762	0.26066007
concentration	NADPH	0.072328411	0.11178822	0.11413702	0.047781178
concentration	NADH	0.00279342	0.0050580719	0.0040984532	0.0018418765
concentration	NADplus	10.621303	3.2611097	7.5482442	4.3908865
