!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	0.0060358968	0.0015200988	0.0021221452	0.00065425284	0.0085788914	0.0015070659	0.0057301749	0.0013197672
rate of reaction	E2	0.025324826	0.0049510783	0.019760619	0.003613849	0.029791927	0.005626645	0.02514924	0.0060057485
rate of reaction	E3	0.02706336	0.006141425	0.010892819	0.0027849132	0.028015227	0.0068008038	0.032214324	0.0069927397
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	14.49852	2.665513	19.291847	3.5467529	27.984964	5.1449585	22.565153	4.1485413
concentration	X2	2.9826454	0.54835115	5.5572715	1.0216891	2.1062047	0.38721994	2.4763706	0.45527392
concentration	X3	0.075684924	0.013914465	0.098438447	0.018097637	0.15203796	0.02795176	0.04819546	0.0088606026
concentration	S4	4.3442269	0.79867415	19.142179	3.5192368	2.3430165	0.43075714	2.5263786	0.46446774
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.0019829326	0.00036455671	0.0016211402	0.00029804216	0.00055228257	0.00010153563	0.00037064688	6.8142408e-05
concentration of enzyme	E2	0.0013959428	0.00025664024	0.0035476674	0.00065222889	0.0014969129	0.00027520331	0.0010525629	0.0001935108
concentration of enzyme	E3	0.00068057262	0.0001251214	0.00035502775	6.5270875e-05	0.0016728924	0.00030755667	0.0014523184	0.00026700474
