!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='8.768694 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	S2 <=> X3	E2	True	
E3	X3 <=> X4	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	False		
X4	X4	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.052576291	dimensionless
equilibrium constant	E2		22.683541	dimensionless
equilibrium constant	E3		1.7597349	dimensionless
catalytic rate constant geometric mean	E1		232.36129	1/s
catalytic rate constant geometric mean	E2		199.06035	1/s
catalytic rate constant geometric mean	E3		199.27989	1/s
Michaelis constant	E1	X1	0.10673413	mM
Michaelis constant	E1	S2	0.09335333	mM
Michaelis constant	E2	S2	0.099903369	mM
Michaelis constant	E2	X3	0.099903369	mM
Michaelis constant	E3	X3	0.09985872	mM
Michaelis constant	E3	X4	0.099934744	mM
substrate catalytic rate constant	E1		56.969905	1/s
substrate catalytic rate constant	E2		948.06952	1/s
substrate catalytic rate constant	E3		264.25417	1/s
product catalytic rate constant	E1		947.72438	1/s
product catalytic rate constant	E2		41.795482	1/s
product catalytic rate constant	E3		150.28136	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	X4	1e-06	1000000	
