!!!SBtab DocumentName='CMB result' Document='CMBresult' CalculationTime='574.640453 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	0.0011510632	0.0010273154	-0.00043427302	0.002437889
rate of reaction	PGI_R02740	0.084950269	0.20119786	0.17701251	0.13767467
rate of reaction	PFK_R04779	0.0048322631	0.0039377135	0.012751641	0.0073294278
rate of reaction	ALD_R01070	-0.012291876	-0.0054829808	-0.0067685035	-0.0021169129
rate of reaction	TIM_R01015	-0.012291876	-0.0054829808	-0.0067685035	-0.0021169129
rate of reaction	GAP_R01061	-0.00013139357	-0.00022061556	-0.00037247043	-0.00023903336
rate of reaction	PGK_R01512	-0.00013139357	-0.00022061556	-0.00037247043	-0.00023903336
rate of reaction	PGM_R01518	-0.00013139357	-0.00022061556	-0.00037247043	-0.00023903336
rate of reaction	PGH_R00658	-0.00013139357	-0.00022061556	-0.00037247043	-0.00023903336
rate of reaction	PYK_R00200	-0.001147642	-0.0010267202	0.00043457628	-0.0024363762
rate of reaction	PDH_R00209	3.4192562e-06	5.9439432e-07	3.0319098e-07	1.5121305e-06
rate of reaction	ZWF_R00835	0.0033063673	0.0014778751	0.0013755108	0.0028386888
rate of reaction	GLH_R02035	0.0033063682	0.0014756899	0.0013756671	0.0028385286
rate of reaction	PGD_R01528	0.0033064075	0.0014756627	0.0013756088	0.0028383258
rate of reaction	RPI_R01056	0.0011966465	0.00043174881	0.00037850037	0.000677514
rate of reaction	RPE_R01529	0.002116677	0.001032977	0.00099160892	0.002122066
rate of reaction	TXT_R01641	0.0011830161	0.0004236647	0.00037808008	0.0006659767
rate of reaction	TAL_R08575	0.0011769539	0.00041628619	0.0003755209	0.00063214694
rate of reaction	TXT_R01067	0.00093542426	0.00060665963	0.00061217347	0.001446655
rate of reaction	FBP_R00762	0.72780832	1.0958943	0.32016987	0.41849093
rate of reaction	CSN_R00351	3.4193615e-06	5.9446705e-07	3.0319747e-07	1.5121373e-06
rate of reaction	ACN_R01325	3.420984e-06	5.9584365e-07	3.0335991e-07	1.512344e-06
rate of reaction	ACN_R01900	3.4374907e-06	6.0378017e-07	3.0441815e-07	1.5132232e-06
rate of reaction	ICD_R00709	3.4375932e-06	6.0382737e-07	3.0442469e-07	1.5132284e-06
rate of reaction	KGD_R08549	1.5274262e-05	4.0581989e-06	2.5797835e-06	1.6842437e-06
rate of reaction	SCS_R00405	1.5104399e-05	3.415689e-06	2.5539461e-06	1.6668851e-06
rate of reaction	SDH_R02164	-0.00066977383	-0.0039483938	-0.00095842624	-0.00042171195
rate of reaction	FUM_R01082	-0.00067051288	-0.0039579062	-0.000960995	-0.00042206201
rate of reaction	MDH_R00342	-0.00067112716	-0.0039658013	-0.00096313603	-0.00042235226
rate of reaction	PPC_R00345	0.00052047811	0.00051838064	0.00027117661	0.0001417762
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	0.051569308	0.10107923	0.14094441	0.073213325
concentration	Acetyl_CoA	3.221342e-06	4.5885838e-07	1.7360434e-07	6.5682449e-07
concentration	Fumarate	0.061270396	0.11887158	0.16773413	0.087089264
concentration	cis_Aconitate	0.0018034512	0.0018863421	0.00088789803	0.00095786781
concentration	_6_Phospho_D_gluconate	0.0031370891	0.0010834946	0.0029882603	0.0020204333
concentration	Orthophosphate	0.014572776	0.014396555	0.0074030843	0.0099490365
concentration	Pyruvate	0.072496545	0.072229341	0.043995359	0.22020289
concentration	NADPplus	0.20723892	0.18019946	0.085315808	0.19359316
concentration	NADPH	0.12706224	0.11986796	0.14067236	0.05645673
concentration	NADH	0.0077275832	0.012993439	0.010341357	0.0049240086
concentration	NADplus	0.12771563	0.077656151	0.11360852	0.082573669
concentration	ATP	0.080491035	0.078556851	0.13774561	0.097593071
concentration	H2O	0.093905645	0.19219408	0.072262249	0.11947655
concentration	_2_Oxoglutarate	4.5293863	3.0730499	3.1033363	3.846655
concentration	Oxaloacetate	0.065478729	0.10688296	0.11223518	0.078938025
concentration	Ubiquinone	8.6923507e-05	5.1500694e-05	0.00017006397	0.00013635592
concentration	D_Erythrose_4_phosphate	3.48102	5.7660413	4.5002985	3.5572788
concentration	Ubiquinol	7.5731082	9.4907554	4.2364838	8.5966466
concentration	ADP	0.014557896	0.011918528	0.013320199	0.010436907
concentration	Isocitrate	1.1425721e-05	1.2047227e-05	5.6753232e-06	6.0887649e-06
concentration	D_Ribulose_5_phosphate	0.50338351	0.39120743	0.24488077	0.33566544
concentration	D_Xylulose_5_phosphate	0.12077394	0.094723361	0.059037666	0.080348577
concentration	D_Glucose_6_phosphate	0.054958873	0.10741492	0.18220409	0.048395195
concentration	_3_Phospho_D_glyceroyl_phosphate	0.0025802155	0.0027724389	0.00254055	0.0043170958
concentration	CoA	0.0050045041	0.0039594562	0.00068697836	0.0016560481
concentration	CO2	0.00010843576	7.8952447e-05	6.8156793e-05	8.3857624e-05
concentration	D_Ribose_5_phosphate	0.37979921	0.40063945	0.26725015	0.34172234
concentration	Glycerone_phosphate	0.016495734	0.015576882	0.0099023066	0.022275173
concentration	D_Glucose	8.2140474	8.4177691	3.8426406	8.6450997
concentration	D_Fructose_1_6_bisphosphate	0.12724841	0.19812199	0.051029015	0.12408735
concentration	D_Glyceraldehyde_3_phosphate	0.089395765	0.11597372	0.067808288	0.051356172
concentration	Phosphoenolpyruvate	0.047086444	0.064093961	0.10958448	0.12084171
concentration	Citrate	0.00015531774	0.00015773381	7.4057776e-05	9.0904476e-05
concentration	Succinyl_CoA	11.434271	13.126688	7.3049687	18.709818
concentration	_3_Phospho_D_glycerate	0.012512421	0.01446787	0.023916562	0.025973311
concentration	D_Glucono_1_5_lactone_6_phosphate	0.36680515	0.89217896	0.62131837	0.45186008
concentration	D_Fructose_6_phosphate	0.11870309	0.14137433	0.10654148	0.13504879
concentration	_2_Phospho_D_glycerate	0.0028346454	0.0038419339	0.0065942769	0.0072924105
concentration	Succinate	19.946194	24.321286	25.500128	40.333581
concentration	Sedoheptulose_7_phosphate	0.23531651	0.15639965	0.11153753	0.24873793
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	PTS_RPTSsy	0.00044013918	0.00090727491	0.00055049896	0.00080153424
concentration of enzyme	PGI_R02740	0.0010537635	0.0022502623	0.0018468801	0.0017971173
concentration of enzyme	PFK_R04779	0.00089233871	0.00083701375	0.00084528514	0.00075178326
concentration of enzyme	ALD_R01070	0.0010466983	0.0016977285	0.00074383591	0.00069753725
concentration of enzyme	TIM_R01015	0.0018559704	0.00067768177	0.001103719	0.00073642945
concentration of enzyme	GAP_R01061	0.00083049361	0.00083164951	0.0011867103	0.00074597573
concentration of enzyme	PGK_R01512	0.00089281785	0.0011957986	0.00086767186	0.00063501178
