!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	0.0059352935	0.0015200465	0.0016050182	0.00065399146	0.0058703894	0.0015070657	0.0049338884	0.0013197655
rate of reaction	E2	0.023089572	0.0049509022	0.016396123	0.0036122125	0.026468275	0.0056266428	0.028363742	0.0060057362
rate of reaction	E3	0.0290424	0.0061414679	0.012260009	0.0027849896	0.032339086	0.0068008051	0.033298783	0.0069927444
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	12.967464	2.3840326	21.860466	4.0189865	28.130516	5.1717179	21.758182	4.0001819
concentration	X2	3.6082286	0.6633629	4.6937791	0.86293837	2.7567365	0.50681841	2.2913697	0.42126202
concentration	X3	0.080607777	0.014819518	0.12896909	0.023710613	0.14502805	0.026663008	0.060753283	0.011169324
concentration	S4	5.3787598	0.98887018	21.2018	3.8978925	3.3854626	0.62240797	2.760067	0.50743071
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.0017793031	0.00032711998	0.001609146	0.00029583707	0.00051031908	9.3820758e-05	0.00044883249	8.2516617e-05
concentration of enzyme	E2	0.0014681095	0.00026990789	0.0033692789	0.00061943266	0.0013858426	0.00025478335	0.0014578015	0.00026801279
concentration of enzyme	E3	0.00095490508	0.00017555667	0.00035093723	6.4518844e-05	0.0013199873	0.00024267603	0.0012515452	0.00023009313
