!!!SBtab Document='CMBresult' DocumentName='CMB result' CalculationTime='2.400152 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	S2 <=> X3	E2	True	
E3	X3 <=> X4	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	False		
X4	X4	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.05400162	dimensionless
equilibrium constant	E2		27.238108	dimensionless
equilibrium constant	E3		1.5442167	dimensionless
catalytic rate constant geometric mean	E1		200	1/s
catalytic rate constant geometric mean	E2		200	1/s
catalytic rate constant geometric mean	E3		200	1/s
Michaelis constant	E1	X1	0.1	mM
Michaelis constant	E1	S2	0.1	mM
Michaelis constant	E2	S2	0.1	mM
Michaelis constant	E2	X3	0.1	mM
Michaelis constant	E3	X3	0.1	mM
Michaelis constant	E3	X4	0.1	mM
substrate catalytic rate constant	E1		46.476497	1/s
substrate catalytic rate constant	E2		1043.8028	1/s
substrate catalytic rate constant	E3		248.53303	1/s
product catalytic rate constant	E1		860.65006	1/s
product catalytic rate constant	E2		38.321414	1/s
product catalytic rate constant	E3		160.9444	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	X4	1e-06	1000000	
