!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.000000.2' CalculationTime='22.443871 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.00025569795	-2.5461715e-05	0.000318276	0.00029927595
rate of reaction	E2	0.0077090024	0.0070435956	0.0061190918	0.0072996495
rate of reaction	E3	0.0079647002	0.0069957806	0.0064373676	0.0075989177
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	0.63753692	1.0745814	1.3826864	1.0708908
concentration	X2	0.70956126	0.92296045	0.54215982	0.45114549
concentration	X3	0.079311815	0.12674387	0.1426704	0.059781769
concentration	S4	0.77846545	2.4511242	0.70365576	0.51602602
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0011734013	0.00086889364	0.00048377725	0.00044225675
concentration of enzyme	E2	0.0014435765	0.0022895182	0.0012704782	0.0014362591
concentration of enzyme	E3	0.00063169727	0.00034612467	0.00094413212	0.00070155449
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	1.3443109	0.20479709	3.5139107	3.6492484
Gibbs energy of reaction	E2	8.905027	6.7135352	8.4884367	8.8016805
Gibbs energy of reaction	E3	4.2655498	5.9467691	2.5595682	3.9470508
