!!!SBtab													
													
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFluxData' TableType='QuantityMatrix' Unit='mM/s'													
!QuantityType	!Reaction	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std	S5_Mean	S5_Std	S6_Mean	S6_Std
rate of reaction	E1	0.016724255	0.0039298565	0.010619599	0.0027089254	0.021195034	0.0048240124	0.024690508	0.005523107	0.023385161	0.0052620377	0.018886791	0.0043623637
rate of reaction	E2	0.016724255	0.0039298565	0.010619598	0.0027089251	0.021195036	0.0048240127	0.024690508	0.0055231071	0.023385163	0.0052620382	0.018886791	0.0043623637
rate of reaction	E3	0.016724255	0.0039298565	0.010619599	0.0027089254	0.021195035	0.0048240124	0.024690508	0.005523107	0.023385161	0.0052620377	0.018886791	0.0043623637
rate of reaction	E4	-0.017284583	0.0040419221	-0.022111409	0.0050072873	-0.016988793	0.0039827642	-0.028613385	0.0063076825	-0.035115389	0.0076080832	-0.033627828	0.0073105712
rate of reaction	E5	0.034008838	0.0073867731	0.032731002	0.0071312059	0.038183828	0.008221771	0.053303893	0.011245784	0.05850055	0.012285115	0.052514619	0.011087929
													
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'													
!QuantityType	!Compound	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std	S5_Mean	S5_Std	S6_Mean	S6_Std
concentration	X1	8.0607777	1.4819518	5.5134729	1.0136368	23.149179	4.2559128	8.5846164	1.5782581	8.9223634	1.6403519	12.985608	2.3873683
concentration	S2	0.17830054	0.032780063	0.14250581	0.026199301	0.099019028	0.018204376	0.1644066	0.0302257	0.29792731	0.054773115	0.13387445	0.024612448
concentration	X3	1.0930233	0.20094933	0.92143586	0.16940345	1.298725	0.23876701	0.5839423	0.10735618	1.4817008	0.27240662	0.95479453	0.17553635
concentration	S4	1.0534858	0.19368047	0.96080118	0.17664065	0.79688344	0.14650483	0.39299164	0.07225043	0.72399229	0.13310399	0.90012187	0.16548493
concentration	S5	0.027975677	0.0051432513	0.030893419	0.00567967	0.020458794	0.0037612929	0.026298053	0.0048348245	0.021045171	0.0038690968	0.015149666	0.0027852244
concentration	X6	0.71979425	0.13233219	0.60753283	0.11169324	0.47729451	0.087749282	1.04434	0.19199902	1.2919173	0.23751544	0.88380299	0.16248475
concentration	X7	0.014065258	0.002585859	0.016374031	0.0030103205	0.006639379	0.0012206315	0.01220918	0.0022446241	0.0078570933	0.001444505	0.0063233042	0.0011625221
													
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'													
!QuantityType	!Reaction	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std	S5_Mean	S5_Std	S6_Mean	S6_Std
concentration of enzyme	E1	0.0005918433	0.00010880876	0.00042950715	7.8963706e-05	0.00046697005	8.5851157e-05	0.00079452014	0.00014607034	0.0013236347	0.0002433466	0.00047759326	8.7804205e-05
concentration of enzyme	E2	0.0023895155	0.00043930584	0.0018230612	0.00033516479	0.0013482438	0.00024787092	0.0018409408	0.00033845189	0.0010723877	0.00019715553	0.0025762932	0.00047364441
concentration of enzyme	E3	0.00040996915	7.5371699e-05	0.00032975197	6.0623991e-05	0.00095129147	0.00017489232	0.00076710322	0.00014102981	0.00036231786	6.661114e-05	0.00060854886	0.00011188003
concentration of enzyme	E4	0.00051707789	9.5063346e-05	0.0007030684	0.00012925719	0.0005796182	0.00010656121	0.0007729445	0.00014210372	0.00090265776	0.00016595114	0.00093343407	0.00017160928
concentration of enzyme	E5	0.00071336812	0.00013115076	0.00085765974	0.00015767838	0.00033979731	6.2470799e-05	0.00085661575	0.00015748645	0.00063172692	0.00011614126	0.00084090788	0.0001545986
