!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.000000.2' CalculationTime='15.662672 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.0059355561	0.0016063262	0.0058703916	0.0049338978
rate of reaction	E2	0.023090453	0.016404307	0.026468287	0.028363805
rate of reaction	E3	0.029042187	0.012259628	0.032339081	0.03329876
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	12.936953	21.445015	27.372521	21.347901
concentration	X2	3.5349153	4.5595922	2.7242561	2.2779069
concentration	X3	0.079782852	0.12573023	0.14085213	0.060682084
concentration	S4	5.3168359	18.498402	3.4901721	2.8986485
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	5.3089109e-05	2.4210497e-05	2.4599987e-05	2.3000064e-05
concentration of enzyme	E2	6.2914562e-05	6.8657553e-05	7.5445269e-05	8.706943e-05
concentration of enzyme	E3	8.1378842e-05	1.9601141e-05	0.00016184347	0.00013396987
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	4.1074107	2.2695082	7.0087301	6.8528539
Gibbs energy of reaction	E2	8.5784802	6.1187053	8.9761876	8.9929653
Gibbs energy of reaction	E3	8.6845461	10.64782	6.2320413	7.8591187
