!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.100000.2' CalculationTime='12.367025 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	-4.791859e-06	-0.0005682845	0.001326767	0.00084266588
rate of reaction	E2	0.019638795	0.013826955	0.017982695	0.016220838
rate of reaction	E3	0.016710591	0.0091800469	0.01446348	0.018312469
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	0.63902773	0.97960484	1.3829705	1.1980195
concentration	X2	0.62047722	1.0636328	0.40757017	0.47964642
concentration	X3	0.072069839	0.097267097	0.15181065	0.048159199
concentration	S4	1.201369	5.0634713	0.74526153	0.69475136
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0019508809	0.00090462728	0.00054508109	0.0003843441
concentration of enzyme	E2	0.001446351	0.0027979695	0.0012621217	0.00089253413
concentration of enzyme	E3	0.00073130498	0.00026142682	0.0013779399	0.00093907516
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	0.0061937283	2.5133838	3.0913198	2.9094071
Gibbs energy of reaction	E2	6.2430066	4.0128528	6.3848179	6.9624577
Gibbs energy of reaction	E3	6.6555712	9.4785216	3.6250956	6.297264
