!!!SBtab													
													
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'													
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std	state_5_Mean	state_5_Std	state_6_Mean	state_6_Std
rate of reaction	E1	0.011165132	0.0024629299	0.0064850436	0.0015269123	0.021660906	0.0045620848	0.014655702	0.003161044	0.012287922	0.002687488	0.016428633	0.0035156301
rate of reaction	E2	0.011165132	0.0024629299	0.0064850428	0.0015269121	0.021660909	0.0045620853	0.014655702	0.003161044	0.012287922	0.002687488	0.016428633	0.0035156301
rate of reaction	E3	0.011165132	0.0024629299	0.0064850435	0.0015269122	0.021660905	0.0045620846	0.014655702	0.003161044	0.012287922	0.002687488	0.016428633	0.0035156301
rate of reaction	E4	-0.0014533437	0.00052057228	-0.0018035081	0.00059060516	-0.0013294477	0.00049579309	-0.0025631472	0.00074253297	-0.0032485132	0.00087960617	-0.002918423	0.00081358814
rate of reaction	E5	0.012618475	0.0027535986	0.0082885517	0.0018876139	0.022990354	0.0048279743	0.017218849	0.0036736734	0.015536436	0.0033371906	0.019347056	0.0040993147
													
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'													
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std	state_5_Mean	state_5_Std	state_6_Mean	state_6_Std
concentration	X1	8.6071259	3.6383615	5.8871683	2.4885945	24.718198	10.448754	9.1664696	3.8748045	9.5271086	4.027252	13.865754	5.8612627
concentration	S2	0.31526318	0.13326648	0.23425719	0.099024037	0.34112206	0.14419742	0.33897439	0.14328957	0.42582433	0.18000235	0.32835848	0.13880206
concentration	X3	1.1671069	0.49335362	0.98388948	0.41590487	1.3867507	0.58620038	0.62352108	0.26357173	1.5821284	0.66878946	1.0195092	0.43096185
concentration	S4	0.23926244	0.10113983	0.25573002	0.10810093	0.088970175	0.03760903	0.07767682	0.032835159	0.14129828	0.059728907	0.15749009	0.066573428
concentration	S5	0.024124608	0.010197834	0.0279254	0.011804486	0.011872574	0.0050187154	0.020982599	0.00886966	0.013568003	0.005735399	0.010917423	0.0046149588
concentration	X6	0.76858089	0.3248907	0.64871055	0.2742197	0.50964486	0.21543454	1.1151238	0.47137961	1.3794817	0.58312763	0.94370591	0.39891867
concentration	X7	0.015018581	0.0063485801	0.01748384	0.0073906819	0.0070893867	0.0029967903	0.013036701	0.0055108093	0.008389636	0.0035464253	0.0067518888	0.0028541249
													
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'													
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std	state_5_Mean	state_5_Std	state_6_Mean	state_6_Std
concentration of enzyme	E1	0.0006319576	0.00026713798	0.00045861853	0.00019386495	0.00049862061	0.00021077443	0.0008483716	0.00035861943	0.0014133488	0.00059744378	0.00050996385	0.00021556939
concentration of enzyme	E2	0.0025514735	0.0010785462	0.0019466258	0.00082286797	0.0014396259	0.00060855151	0.0019657171	0.00083093818	0.0011450726	0.00048403941	0.0027509107	0.0011628513
concentration of enzyme	E3	0.00043775628	0.00018504616	0.00035210209	0.00014883885	0.0010157687	0.00042938068	0.00081909639	0.00034624435	0.00038687525	0.00016353798	0.00064979544	0.0002746783
concentration of enzyme	E4	0.00055212469	0.00023339141	0.00075072139	0.00031734121	0.0006189039	0.00026161998	0.00082533359	0.00034888091	0.00096383863	0.00040742908	0.00099670091	0.00042132046
concentration of enzyme	E5	0.0007617192	0.00032199016	0.00091579071	0.0003871185	0.00036282829	0.00015337297	0.00091467595	0.00038664728	0.00067454448	0.00028514009	0.00089790343	0.00037955728
