!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.000000' CalculationTime='588.693828 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	-0.00062087198	-0.0011198689	-0.0022037453	-0.00024752416
rate of reaction	PGI_R02740	0.084950269	0.20119786	0.17701251	0.13767467
rate of reaction	PFK_R04779	-0.00046572886	-0.00045932471	-3.5667498e-05	-0.00018978683
rate of reaction	ALD_R01070	-0.012291876	-0.0054829808	-0.0067685035	-0.0021169129
rate of reaction	TIM_R01015	-0.012291876	-0.0054829808	-0.0067685035	-0.0021169129
rate of reaction	GAP_R01061	-3.0063511e-06	-5.668636e-06	-1.4066715e-05	-7.1779785e-06
rate of reaction	PGK_R01512	-3.006338e-06	-5.6686355e-06	-1.4066715e-05	-7.1783921e-06
rate of reaction	PGM_R01518	-3.0063363e-06	-5.6686373e-06	-1.4066715e-05	-7.178501e-06
rate of reaction	PGH_R00658	-3.0063362e-06	-5.6686375e-06	-1.4066715e-05	-7.1785023e-06
rate of reaction	PYK_R00200	0.00062093071	0.0011197834	0.002203967	0.00024795895
rate of reaction	PDH_R00209	6.3847245e-08	-8.404791e-08	2.2171966e-07	4.4118068e-07
rate of reaction	ZWF_R00835	0.0017443008	0.0013038683	0.0010634684	0.0012394958
rate of reaction	GLH_R02035	0.0017446288	0.0013040544	0.0010634688	0.0012395158
rate of reaction	PGD_R01528	0.0017489088	0.0013066995	0.0010634747	0.0012397681
rate of reaction	RPI_R01056	0.00083516991	0.00054901018	0.00035465379	0.00040326433
rate of reaction	RPE_R01529	0.0009402957	0.00077714587	0.00070883358	0.00083774354
rate of reaction	TXT_R01641	0.00082108283	0.00054973369	0.00035465779	0.00040746583
rate of reaction	TAL_R08575	0.00082381476	0.00055764409	0.00035466477	0.00041098388
rate of reaction	TXT_R01067	0.00012578799	0.00023216399	0.0003541789	0.00043055916
rate of reaction	FBP_R00762	0.80379052	1.2058605	0.33838963	0.44865929
rate of reaction	CSN_R00351	8.6121898e-06	1.8652451e-05	2.5598489e-07	2.4897827e-05
rate of reaction	ACN_R01325	1.1787497e-05	2.5042297e-05	2.7352147e-07	3.1728892e-05
rate of reaction	ACN_R01900	5.0654852e-05	0.00010012976	4.9038457e-07	0.00011136309
rate of reaction	ICD_R00709	5.0901667e-05	0.0001006017	4.9177226e-07	0.000111867
rate of reaction	KGD_R08549	1.6307272e-05	1.8176815e-05	7.583237e-06	1.5414578e-05
rate of reaction	SCS_R00405	6.3633926e-06	3.8900034e-06	6.5564213e-06	2.0683402e-06
rate of reaction	SDH_R02164	6.6437932e-06	4.1567252e-06	6.5602077e-06	2.2124107e-06
rate of reaction	FUM_R01082	3.5412709e-05	1.706839e-05	7.9656699e-06	2.241296e-05
rate of reaction	MDH_R00342	5.9534622e-05	2.7894314e-05	9.1440105e-06	3.9350001e-05
rate of reaction	PPC_R00345	-2.5692192e-05	-1.668157e-05	-2.316208e-05	-1.6476091e-05
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	0.13738299	0.098929019	0.027871842	0.087642888
concentration	Acetyl_CoA	0.022993076	0.032749432	0.00072428608	0.044266473
concentration	Fumarate	0.1640453	0.11806174	0.033276653	0.10461947
concentration	cis_Aconitate	0.11051113	0.12698619	0.006852608	0.1280904
concentration	_6_Phospho_D_gluconate	0.08272408	0.063703499	0.1341385	0.055828739
concentration	Orthophosphate	0.0014578581	0.0014402391	0.00074064614	0.00099535334
concentration	Pyruvate	0.14730594	0.10186846	0.061284726	0.38675592
concentration	NADPplus	0.0020731804	0.0018026136	0.00085353701	0.0019367548
concentration	NADPH	0.0012711569	0.0011992067	0.0014073146	0.0005648238
concentration	NADH	0.0007730233	0.0012999424	0.0010343978	0.00049263151
concentration	NADplus	0.0012778011	0.00077690023	0.0011368078	0.00082610981
concentration	ATP	0.00080524958	0.00078593214	0.0013779806	0.00097631359
concentration	H2O	0.00093945364	0.0019226729	0.00072293929	0.0011952539
concentration	_2_Oxoglutarate	0.37430838	0.36754662	0.2327091	0.43899561
concentration	Oxaloacetate	0.00065535729	0.0010697213	0.0011234697	0.00079007064
concentration	Ubiquinone	0.00086969945	0.00051544528	0.0017013541	0.0013646612
concentration	D_Erythrose_4_phosphate	3.5320258	5.1490192	4.3641078	3.5774171
concentration	Ubiquinol	0.00075755485	0.00094907901	0.00042383286	0.00085965888
concentration	ADP	0.0014563949	0.0011923673	0.0013326211	0.0010441486
concentration	Isocitrate	0.0007039982	0.00080444616	4.3832349e-05	0.00081334607
concentration	D_Ribulose_5_phosphate	0.40443918	0.42221835	0.236293	0.27562865
concentration	D_Xylulose_5_phosphate	0.097701817	0.10228047	0.057061479	0.066546063
concentration	D_Glucose_6_phosphate	0.054973444	0.1074399	0.18222925	0.048411255
concentration	_3_Phospho_D_glyceroyl_phosphate	0.00039665835	0.00055035371	0.00076476188	0.0010554974
concentration	CoA	0.073174182	0.14446721	0.064078806	0.14136414
concentration	CO2	0.0010847211	0.00078992689	0.00068174784	0.00083895965
concentration	D_Ribose_5_phosphate	0.3488756	0.41097943	0.2598141	0.30371031
concentration	Glycerone_phosphate	0.016502022	0.01558582	0.0099053788	0.022282242
concentration	D_Glucose	8.2122257	8.4166872	3.8422099	8.6425457
concentration	D_Fructose_1_6_bisphosphate	0.12725195	0.19816257	0.051039919	0.1240939
concentration	D_Glyceraldehyde_3_phosphate	0.089398206	0.11595824	0.067805675	0.051358477
concentration	Phosphoenolpyruvate	0.047122351	0.064136515	0.10966211	0.120904
concentration	Citrate	0.0090141608	0.010613516	0.00055768749	0.010830681
concentration	Succinyl_CoA	0.14234044	0.16353359	0.22063431	0.22730208
concentration	_3_Phospho_D_glycerate	0.014664782	0.019885367	0.033834325	0.037385343
concentration	D_Glucono_1_5_lactone_6_phosphate	0.013156392	0.051913748	0.043332623	0.0078575708
concentration	D_Fructose_6_phosphate	0.11869695	0.14134701	0.10654385	0.13504833
concentration	_2_Phospho_D_glycerate	0.0029025108	0.0039496544	0.0067500145	0.0074463418
concentration	Succinate	0.0016666284	0.0024810755	0.00010525844	0.00075186261
concentration	Sedoheptulose_7_phosphate	0.17668965	0.17252594	0.10481173	0.18528533
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	PTS_RPTSsy	0.00043946556	0.00090702384	0.00055036368	0.00079193695
concentration of enzyme	PGI_R02740	0.0010537276	0.0022500183	0.0018466241	0.001797099
concentration of enzyme	PFK_R04779	0.00089165969	0.00083613475	0.00084333639	0.00075116538
concentration of enzyme	ALD_R01070	0.0010448102	0.0016951789	0.00074307041	0.00069593687
concentration of enzyme	TIM_R01015	0.0018555753	0.00067761691	0.0011034846	0.00073639044
concentration of enzyme	GAP_R01061	0.00082948325	0.00083044637	0.0011853996	0.00074505611
concentration of enzyme	PGK_R01512	0.0008923055	0.0011945772	0.00086680016	0.00063441364
concentration of enzyme	PGM_R01518	0.00043098241	0.00046898628	0.00059034188	0.00030975358
concentration of enzyme	PGH_R00658	4.2952868e-05	6.0537132e-05	9.24113e-05	4.6140214e-05
concentration of enzyme	PYK_R00200	0.0012544599	0.0013981975	0.0012038547	0.00087932878
concentration of enzyme	PDH_R00209	0.00073024459	0.0002331033	0.00063707021	0.00088232019
concentration of enzyme	ZWF_R00835	0.0014655141	0.0014951931	0.0013392833	0.0010259011
concentration of enzyme	GLH_R02035	0.0011509362	0.00051096651	0.00047713505	0.00098652905
concentration of enzyme	PGD_R01528	0.0022271991	0.0025717435	0.0012582518	0.0017503266
concentration of enzyme	RPI_R01056	0.00077987698	0.00076858617	0.0010586551	0.0011911495
concentration of enzyme	RPE_R01529	0.00054617757	0.0005628738	0.00041835982	0.00048019886
concentration of enzyme	TXT_R01641	0.00029643473	0.00040818731	0.00058839218	0.00025976966
concentration of enzyme	TAL_R08575	0.00048308914	0.0004649951	0.0007842961	0.00055821575
concentration of enzyme	TXT_R01067	0.00082844949	0.0020143495	0.001172799	0.0012847761
concentration of enzyme	FBP_R00762	0.002279939	0.0023997029	0.0022306286	0.00136356
concentration of enzyme	CSN_R00351	0.00020659374	0.00026666145	0.00010803666	0.00036317482
concentration of enzyme	ACN_R01325	0.001790402	0.0010682326	0.00056839388	0.0010078661
concentration of enzyme	ACN_R01900	0.0010180512	0.0013084584	0.0001281684	0.0016599178
concentration of enzyme	ICD_R00709	0.0011423897	0.0036210227	0.0039997946	0.0033550216
concentration of enzyme	KGD_R08549	0.00038279557	0.00041959447	0.00057678073	0.00038238678
concentration of enzyme	SCS_R00405	0.00052835726	0.00085702083	0.00060392036	0.00041444336
concentration of enzyme	SDH_R02164	0.00037179212	0.00062913562	0.00064867351	0.00039506126
concentration of enzyme	FUM_R01082	2.1058201e-05	1.4075108e-05	1.9953867e-05	1.9999991e-05
concentration of enzyme	MDH_R00342	0.00049576245	0.00062448942	0.00060457385	0.00061076734
concentration of enzyme	PPC_R00345	0.0014039189	0.0010129991	0.0011253604	0.00061490952
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	PTS_RPTSsy	0.48618927	0.40783767	1.072101	0.10155836
Gibbs energy of reaction	PGI_R02740	-7.1541385	-8.3823054	-10.392728	-6.5190866
Gibbs energy of reaction	PFK_R04779	3.9279245	4.1573093	0.37909316	2.2432663
Gibbs energy of reaction	ALD_R01070	0.78161037	0.18688212	1.0956972	0.21434315
Gibbs energy of reaction	TIM_R01015	3.6646806	4.4511319	4.2446333	1.5462193
Gibbs energy of reaction	GAP_R01061	11.540263	14.259345	16.543607	16.250799
Gibbs energy of reaction	PGK_R01512	2.0555796	2.4343422	4.0525685	3.2517551
Gibbs energy of reaction	PGM_R01518	0.02490998	0.03362748	0.044596645	0.040569102
Gibbs energy of reaction	PGH_R00658	0.025814596	0.026346288	0.027519951	0.026069188
Gibbs energy of reaction	PYK_R00200	-2.6307442	-3.8735794	-5.3466868	-1.2712183
Gibbs energy of reaction	PDH_R00209	-0.3665002	1.4741851	-6.5745229	-3.4405041
Gibbs energy of reaction	ZWF_R00835	-9.6551172	-7.7111846	-7.218826	-12.459837
Gibbs energy of reaction	GLH_R02035	-2.5188745	-6.5693589	-4.2755524	-2.2159254
Gibbs energy of reaction	PGD_R01528	-17.615311	-17.444923	-18.844881	-20.070072
Gibbs energy of reaction	RPI_R01056	-0.93508066	-0.63560645	-0.33348794	-0.32821762
Gibbs energy of reaction	RPE_R01529	-0.03446031	-0.027575235	-0.035357889	-0.035895317
Gibbs energy of reaction	TXT_R01641	-0.12516687	-0.059088085	-0.04123925	-0.08575545
Gibbs energy of reaction	TAL_R08575	-4.204302	-3.422695	-1.9677645	-2.5964579
Gibbs energy of reaction	TXT_R01067	-0.094855989	-0.065007981	-0.23918809	-0.22860855
Gibbs energy of reaction	FBP_R00762	-19.437065	-20.132247	-19.118907	-20.000869
Gibbs energy of reaction	CSN_R00351	-0.034000087	-0.03430721	-0.025861347	-0.033736295
Gibbs energy of reaction	ACN_R01325	-0.027194796	-0.087605508	-0.021576516	-0.11635325
Gibbs energy of reaction	ACN_R01900	-0.031575931	-0.04541818	-0.021453834	-0.039605598
