!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.100000' CalculationTime='571.320058 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	-0.00062087198	-0.0011198689	-0.0022037453	-0.00024752416
rate of reaction	PGI_R02740	0.084950269	0.20119786	0.17701251	0.13767467
rate of reaction	PFK_R04779	-0.00046572886	-0.00045932471	-3.5667498e-05	-0.00018978683
rate of reaction	ALD_R01070	-0.012291876	-0.0054829808	-0.0067685035	-0.0021169129
rate of reaction	TIM_R01015	-0.012291876	-0.0054829808	-0.0067685035	-0.0021169129
rate of reaction	GAP_R01061	-3.0063511e-06	-5.668636e-06	-1.4066715e-05	-7.1779785e-06
rate of reaction	PGK_R01512	-3.006338e-06	-5.6686355e-06	-1.4066715e-05	-7.1783921e-06
rate of reaction	PGM_R01518	-3.0063363e-06	-5.6686373e-06	-1.4066715e-05	-7.178501e-06
rate of reaction	PGH_R00658	-3.0063362e-06	-5.6686375e-06	-1.4066715e-05	-7.1785023e-06
rate of reaction	PYK_R00200	0.00062093071	0.0011197834	0.002203967	0.00024795895
rate of reaction	PDH_R00209	6.3847245e-08	-8.404791e-08	2.2171966e-07	4.4118068e-07
rate of reaction	ZWF_R00835	0.0017443008	0.0013038683	0.0010634684	0.0012394958
rate of reaction	GLH_R02035	0.0017446288	0.0013040544	0.0010634688	0.0012395158
rate of reaction	PGD_R01528	0.0017489088	0.0013066995	0.0010634747	0.0012397681
rate of reaction	RPI_R01056	0.00083516991	0.00054901018	0.00035465379	0.00040326433
rate of reaction	RPE_R01529	0.0009402957	0.00077714587	0.00070883358	0.00083774354
rate of reaction	TXT_R01641	0.00082108283	0.00054973369	0.00035465779	0.00040746583
rate of reaction	TAL_R08575	0.00082381476	0.00055764409	0.00035466477	0.00041098388
rate of reaction	TXT_R01067	0.00012578799	0.00023216399	0.0003541789	0.00043055916
rate of reaction	FBP_R00762	0.80379052	1.2058605	0.33838963	0.44865929
rate of reaction	CSN_R00351	8.6121898e-06	1.8652451e-05	2.5598489e-07	2.4897827e-05
rate of reaction	ACN_R01325	1.1787497e-05	2.5042297e-05	2.7352147e-07	3.1728892e-05
rate of reaction	ACN_R01900	5.0654852e-05	0.00010012976	4.9038457e-07	0.00011136309
rate of reaction	ICD_R00709	5.0901667e-05	0.0001006017	4.9177226e-07	0.000111867
rate of reaction	KGD_R08549	1.6307272e-05	1.8176815e-05	7.583237e-06	1.5414578e-05
rate of reaction	SCS_R00405	6.3633926e-06	3.8900034e-06	6.5564213e-06	2.0683402e-06
rate of reaction	SDH_R02164	6.6437932e-06	4.1567252e-06	6.5602077e-06	2.2124107e-06
rate of reaction	FUM_R01082	3.5412709e-05	1.706839e-05	7.9656699e-06	2.241296e-05
rate of reaction	MDH_R00342	5.9534622e-05	2.7894314e-05	9.1440105e-06	3.9350001e-05
rate of reaction	PPC_R00345	-2.5692192e-05	-1.668157e-05	-2.316208e-05	-1.6476091e-05
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	0.14582732	0.10505905	0.030348934	0.092988919
concentration	Acetyl_CoA	0.022913718	0.032581007	0.00073560749	0.044067136
concentration	Fumarate	0.16649377	0.11994544	0.034649675	0.10617121
concentration	cis_Aconitate	0.10916483	0.12530092	0.0071763878	0.12637499
concentration	_6_Phospho_D_gluconate	0.082738059	0.063683816	0.13413391	0.055817336
concentration	Orthophosphate	0.0014588372	0.0014409444	0.00074017672	0.00099567025
concentration	Pyruvate	0.14721599	0.10186859	0.061348231	0.38622088
concentration	NADPplus	0.002071876	0.0018026016	0.00085376098	0.0019355838
concentration	NADPH	0.00127111	0.0011990685	0.0014073195	0.00056479204
concentration	NADH	0.00077477111	0.0013013134	0.0010499054	0.00049321272
concentration	NADplus	0.0012763611	0.00077503821	0.0011229308	0.00082427226
concentration	ATP	0.00080461324	0.00078576168	0.0013784377	0.00097441422
concentration	H2O	0.00093946695	0.0019226947	0.00072295025	0.0011952698
concentration	_2_Oxoglutarate	0.37422848	0.3673267	0.23561715	0.43876058
concentration	Oxaloacetate	0.00065134319	0.001066103	0.0011494093	0.00078651045
concentration	Ubiquinone	0.00086838597	0.00051446317	0.0017143289	0.0013616819
concentration	D_Erythrose_4_phosphate	3.53229	5.1465793	4.3627509	3.5774869
concentration	Ubiquinol	0.00075770261	0.00094983065	0.00042026148	0.0008605395
concentration	ADP	0.0014560724	0.0011934723	0.0013322485	0.0010451748
concentration	Isocitrate	0.00072672825	0.0008299183	4.7980962e-05	0.00083879251
concentration	D_Ribulose_5_phosphate	0.40433903	0.42211868	0.23607798	0.27554971
concentration	D_Xylulose_5_phosphate	0.09773918	0.10233919	0.057064367	0.066588652
concentration	D_Glucose_6_phosphate	0.055037067	0.10739851	0.18208487	0.048400061
concentration	_3_Phospho_D_glyceroyl_phosphate	0.00039666396	0.00055079165	0.0007636899	0.0010563476
concentration	CoA	0.07333369	0.14503093	0.063606479	0.14180425
concentration	CO2	0.0010874586	0.00078991225	0.0006877016	0.00083885946
concentration	D_Ribose_5_phosphate	0.3488392	0.41097963	0.25964406	0.30373416
concentration	Glycerone_phosphate	0.016495904	0.015612872	0.0098810519	0.022323486
concentration	D_Glucose	8.1989815	8.4212082	3.845943	8.6431982
concentration	D_Fructose_1_6_bisphosphate	0.12757858	0.19785878	0.051219676	0.12396561
concentration	D_Glyceraldehyde_3_phosphate	0.089387797	0.11610813	0.067739894	0.051419587
concentration	Phosphoenolpyruvate	0.04714776	0.064073054	0.10942263	0.1208755
concentration	Citrate	0.008885293	0.010465029	0.00058286059	0.010681237
concentration	Succinyl_CoA	0.14247226	0.16372532	0.21994995	0.2274839
concentration	_3_Phospho_D_glycerate	0.014704042	0.019901729	0.033818834	0.037438905
concentration	D_Glucono_1_5_lactone_6_phosphate	0.013155202	0.051904724	0.043332526	0.0078570645
concentration	D_Fructose_6_phosphate	0.11884173	0.14132764	0.10662584	0.13499272
concentration	_2_Phospho_D_glycerate	0.0029357431	0.0039889027	0.0068108063	0.0075257935
concentration	Succinate	0.0016640704	0.0024769491	0.00010605866	0.00075016434
concentration	Sedoheptulose_7_phosphate	0.17677336	0.1725271	0.10488508	0.18523374
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	PTS_RPTSsy	0.00043489224	0.0009044475	0.00054940799	0.00080029877
concentration of enzyme	PGI_R02740	0.0010535677	0.0022500491	0.0018467437	0.0017970121
concentration of enzyme	PFK_R04779	0.00089162722	0.00083742886	0.00084516622	0.00075165944
concentration of enzyme	ALD_R01070	0.0010504658	0.0016993688	0.00074580684	0.00069818054
concentration of enzyme	TIM_R01015	0.0018559526	0.00067751807	0.0011039668	0.00073626614
concentration of enzyme	GAP_R01061	0.00082754694	0.00082988076	0.0011686412	0.00074426385
concentration of enzyme	PGK_R01512	0.00088913627	0.0011944212	0.00086629403	0.00063533725
concentration of enzyme	PGM_R01518	0.0014534282	0.00092751723	0.00091201238	0.0005180788
concentration of enzyme	PGH_R00658	0.00080809916	0.00088213599	0.0011109528	0.00074572761
concentration of enzyme	PYK_R00200	0.0012469659	0.0013959764	0.0012066723	0.00085972093
concentration of enzyme	PDH_R00209	0.00073359952	0.00023236201	0.00064125996	0.00087280065
concentration of enzyme	ZWF_R00835	0.0014661137	0.0014968687	0.0013412014	0.0010278073
concentration of enzyme	GLH_R02035	0.0011505611	0.00051072313	0.00047690293	0.00098596198
concentration of enzyme	PGD_R01528	0.0022269944	0.0025710687	0.0012566154	0.0017506704
concentration of enzyme	RPI_R01056	0.00078167926	0.00077122921	0.0010651704	0.00119946
concentration of enzyme	RPE_R01529	0.0012925325	0.0021476491	0.001010562	0.0011293618
concentration of enzyme	TXT_R01641	0.00032000116	0.00049843853	0.00076947328	0.00029183556
concentration of enzyme	TAL_R08575	0.00048298937	0.00046330116	0.0007837765	0.00055637635
concentration of enzyme	TXT_R01067	0.00091587343	0.0023866554	0.0012106779	0.001329422
concentration of enzyme	FBP_R00762	0.0022749623	0.0024026052	0.0022231306	0.001364448
concentration of enzyme	CSN_R00351	0.0005034304	0.00076816484	0.00077646583	0.0010557755
concentration of enzyme	ACN_R01325	0.0036647827	0.0012269751	0.0014447974	0.0011127556
concentration of enzyme	ACN_R01900	0.0028581256	0.0024932109	0.0046099186	0.0035283533
concentration of enzyme	ICD_R00709	0.001137908	0.0036189447	0.0040801105	0.0033462979
concentration of enzyme	KGD_R08549	0.000380626	0.00041725457	0.00057691158	0.00038031232
concentration of enzyme	SCS_R00405	0.00052736591	0.00085548665	0.00060108157	0.0004136133
concentration of enzyme	SDH_R02164	0.00040212999	0.00089996963	0.00065887905	0.0005730398
concentration of enzyme	FUM_R01082	0.0020884697	0.0015393448	0.0020674689	0.0015575653
concentration of enzyme	MDH_R00342	0.00049726391	0.00061700182	0.00059143482	0.00060968136
concentration of enzyme	PPC_R00345	0.0014012093	0.0010148145	0.0011187227	0.00061573481
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	PTS_RPTSsy	0.4933485	0.41114992	1.0788567	0.10109187
Gibbs energy of reaction	PGI_R02740	-7.1542628	-8.3819692	-10.389135	-6.5198134
Gibbs energy of reaction	PFK_R04779	3.9258856	4.1498971	0.37760394	2.2422033
Gibbs energy of reaction	ALD_R01070	0.7576966	0.18183561	1.0621291	0.20808826
Gibbs energy of reaction	TIM_R01015	3.6665924	4.4513164	4.249604	1.5458641
Gibbs energy of reaction	GAP_R01061	11.546796	14.264942	16.610923	16.256981
Gibbs energy of reaction	PGK_R01512	2.0613942	2.4322081	4.0570585	3.2466783
Gibbs energy of reaction	PGM_R01518	0.0073511756	0.016948154	0.028805138	0.024177441
Gibbs energy of reaction	PGH_R00658	0.0014149749	0.001865724	0.0023602536	0.0016601817
Gibbs energy of reaction	PYK_R00200	-2.6621545	-3.901105	-5.3643338	-1.3084771
Gibbs energy of reaction	PDH_R00209	-0.35979572	1.4647783	-6.426894	-3.4433023
Gibbs energy of reaction	ZWF_R00835	-9.6559767	-7.7101666	-7.2167452	-12.4573
Gibbs energy of reaction	GLH_R02035	-2.5183256	-6.5697883	-4.2757259	-2.2163663
Gibbs energy of reaction	PGD_R01528	-17.609126	-17.445556	-18.826639	-20.06971
Gibbs energy of reaction	RPI_R01056	-0.93361809	-0.63391269	-0.33174672	-0.32620559
Gibbs energy of reaction	RPE_R01529	-0.014555431	-0.0072242019	-0.014632412	-0.015256157
Gibbs energy of reaction	TXT_R01641	-0.11615229	-0.04847481	-0.031595299	-0.076460424
Gibbs energy of reaction	TAL_R08575	-4.2050922	-3.4305407	-1.9690688	-2.6028001
Gibbs energy of reaction	TXT_R01067	-0.085696733	-0.054834062	-0.23148294	-0.22075695
Gibbs energy of reaction	FBP_R00762	-19.439243	-20.12808	-19.127797	-19.999047
Gibbs energy of reaction	CSN_R00351	-0.014220333	-0.012122422	-0.0035157922	-0.011813724
Gibbs energy of reaction	ACN_R01325	-0.013488756	-0.077402369	-0.0081791713	-0.10693686
Gibbs energy of reaction	ACN_R01900	-0.011263358	-0.023867778	-0.00056788977	-0.01866031
Gibbs energy of reaction	ICD_R00709	-5.6209489	-4.2665673	-0.095837243	-6.2611109
