!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	0.026803648	0.0055681856	0.022840533	0.005608116	0.039978916	0.008036729	0.018917845	0.0054166096
rate of reaction	E2	0.014121599	0.0055681856	0.028894643	0.0056081159	0.038215586	0.008036729	0.01492787	0.0054166096
rate of reaction	E3	0.026474236	0.0055681856	0.02401125	0.005608116	0.041188122	0.008036729	0.029024352	0.0054166096
rate of reaction	E4	-0.016094879	0.0040606058	-0.023303504	0.0037596902	-0.01065914	0.0028703566	-0.025243544	0.0052029547
rate of reaction	E5	0.031586865	0.0091330148	0.04224263	0.0088720296	0.063107452	0.010411309	0.035844051	0.010123788
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	9.8721844	1.8149739	4.9208677	0.90468798	22.611463	4.1570552	8.9214452	1.6401831
concentration	S2	0.095250715	0.017511582	0.12251259	0.022523602	0.30816323	0.056654962	0.2250775	0.041379878
concentration	X3	1.2876328	0.23672774	1.2360946	0.2272526	1.2419644	0.22833174	0.58587986	0.1077124
concentration	S4	0.88410108	0.16253955	0.44465874	0.081749285	0.35706336	0.065645116	0.30865742	0.056745817
concentration	S5	0.033461978	0.0061518926	0.035178073	0.0064673918	0.024931594	0.004583605	0.03129264	0.0057530656
concentration	X6	0.78090471	0.14356718	0.45079962	0.082878269	0.49289562	0.090617503	1.4202367	0.2611066
concentration	X7	0.015822858	0.0029089888	0.018204924	0.0033469251	0.0045510152	0.00083669162	0.013050478	0.0023992945
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.00056147133	0.00010322496	0.0011602852	0.00021331524	0.0010961908	0.00020153166	0.00087060287	0.00016005794
concentration of enzyme	E2	0.0032127718	0.00059065926	0.0014099989	0.00025922441	0.0012130599	0.00022301773	0.00083808467	0.00015407956
concentration of enzyme	E3	0.0012204736	0.00022438071	0.00080754982	0.00014846581	0.00057090805	0.00010495987	0.00069508149	0.00012778882
concentration of enzyme	E4	0.00059902613	0.0001101293	0.00060326897	0.00011090934	0.00031774146	5.8415892e-05	0.00065068329	0.00011962633
concentration of enzyme	E5	0.0011453094	0.00021056198	0.00074472308	0.00013691529	0.00047739545	8.7767839e-05	0.0004200277	7.7220937e-05
