!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='1.000000.2' CalculationTime='904.093118 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	0.00033260827	0.00048197182	0.00027254536	0.00041393939
rate of reaction	PGI_R02740	0.00022872827	0.00034201362	0.00051794469	0.00030102155
rate of reaction	PFK_R04779	0.00031322953	0.00043014979	0.00061069376	0.00040056578
rate of reaction	ALD_R01070	0.00041122375	0.0005587489	0.00056671148	0.00053940131
rate of reaction	TIM_R01015	0.00047742851	0.00047395885	0.00050645468	0.00035154609
rate of reaction	GAP_R01061	0.00095853718	0.0010725586	0.0011239318	0.00087766803
rate of reaction	PGK_R01512	0.00095937905	0.0010707649	0.001117487	0.00087048351
rate of reaction	PGM_R01518	0.00098492315	0.00086580795	0.00076990803	0.00051514729
rate of reaction	PGH_R00658	0.0009848388	0.00084701327	0.00075631717	0.00051412591
rate of reaction	PYK_R00200	0.00015634369	0.000132823	0.00015911236	3.6872959e-05
rate of reaction	PDH_R00209	0.00042668943	0.00018388529	0.0003329201	0.00032509332
rate of reaction	ZWF_R00835	0.00011577031	0.00020532841	0.00013855538	0.00018200363
rate of reaction	GLH_R02035	0.00011588554	0.00014955649	0.00013986262	0.00018350192
rate of reaction	PGD_R01528	0.00012074074	0.00014896809	0.00011753195	0.00020423026
rate of reaction	RPI_R01056	4.9229446e-05	7.9452199e-05	6.5514856e-05	6.2138273e-05
rate of reaction	RPE_R01529	8.186116e-05	4.9951223e-05	7.3205672e-05	0.00013529978
rate of reaction	TXT_R01641	5.8747888e-05	4.6237995e-05	7.1851466e-05	2.6933242e-05
rate of reaction	TAL_R08575	3.862891e-05	4.4366614e-05	5.4432516e-05	6.0268826e-05
rate of reaction	TXT_R01067	4.322627e-05	3.8764296e-05	3.8457215e-05	3.2716675e-05
rate of reaction	FBP_R00762	0	0	0	0
rate of reaction	CSN_R00351	0.00043402079	0.00011728509	0.00033227759	0.00024465774
rate of reaction	ACN_R01325	0.0002343692	0.00018979749	0.00021692664	0.00016114288
rate of reaction	ACN_R01900	0.00023056236	0.00021032292	0.00021861562	0.00018586065
rate of reaction	ICD_R00709	0.0002285566	0.00021410621	0.00021936933	0.00019558365
rate of reaction	KGD_R08549	0.00016971197	0.00014437184	0.00014291072	5.0976136e-05
rate of reaction	SCS_R00405	0.00016179938	0.00017270762	0.0001346913	0.00012325496
rate of reaction	SDH_R02164	6.0623604e-05	7.885045e-05	0.00010993581	9.3904432e-05
rate of reaction	FUM_R01082	3.7199178e-05	2.0305697e-05	0.00010389658	0.00014069334
rate of reaction	MDH_R00342	-5.2264966e-05	-6.2832816e-05	3.7903909e-05	0.00018085408
rate of reaction	PPC_R00345	-0.0004925212	-0.00018201184	-0.00029728459	-6.1920641e-05
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	1.6443878	0.93534206	0.86172932	0.35851909
concentration	Acetyl_CoA	0.13943672	0.24972387	0.23469583	0.34270751
concentration	Fumarate	0.42059192	0.23469647	0.27855679	0.20861729
concentration	cis_Aconitate	0.24026943	0.098600038	0.04650349	0.055296715
concentration	_6_Phospho_D_gluconate	0.058999412	0.058893044	0.13069443	0.091289054
concentration	Orthophosphate	8.5928581	8.939552	4.7039948	6.2106698
concentration	Pyruvate	1.1271384	0.57354957	0.18230797	0.29105226
concentration	NADPplus	0.28136786	0.24446836	0.1149964	0.26655805
concentration	NADPH	0.09390259	0.088524284	0.10412153	0.041582382
concentration	NADH	0.0029058248	0.0048149224	0.0037903128	0.0018196688
concentration	NADplus	7.4282232	4.4890889	6.7448101	4.7554741
concentration	ATP	0.4691357	0.47033633	0.82810873	0.58709958
concentration	H2O	0.09391235	0.19219909	0.072268594	0.11948329
concentration	_2_Oxoglutarate	0.88242433	0.21779982	0.19708067	0.35260308
concentration	Oxaloacetate	0.10063523	0.020869994	0.028039694	0.0084691469
concentration	Ubiquinone	0.090303689	0.04990855	0.17239796	0.13916166
concentration	D_Erythrose_4_phosphate	0.081267152	0.10783701	0.097225335	0.1120049
concentration	Ubiquinol	0.075682646	0.095473766	0.042398478	0.085976144
concentration	ADP	0.35552078	0.28433596	0.31647363	0.2473135
concentration	Isocitrate	0.13873621	0.021545334	0.019082299	0.021310283
concentration	D_Ribulose_5_phosphate	0.2681861	0.27421828	0.16926793	0.24467784
concentration	D_Xylulose_5_phosphate	0.76180006	0.90808801	0.46426475	0.57110535
concentration	D_Glucose_6_phosphate	0.22481608	0.97019692	1.3612985	0.53144601
concentration	_3_Phospho_D_glyceroyl_phosphate	0.024017399	0.026008378	0.033401386	0.038271577
concentration	CoA	0.040387958	0.078514428	0.051785506	0.025861578
concentration	CO2	0.13063685	0.091408831	0.080508615	0.096677036
concentration	D_Ribose_5_phosphate	0.41298808	0.34265711	0.25487949	0.40119025
concentration	Glycerone_phosphate	0.63197522	2.2833506	0.67328403	1.0967878
concentration	D_Glucose	0.094795507	0.10540032	0.049406059	0.10859046
concentration	D_Fructose_1_6_bisphosphate	0.56439724	3.8901136	1.1785819	2.4997994
concentration	D_Glyceraldehyde_3_phosphate	0.062557194	0.19631636	0.06036234	0.10052226
concentration	Phosphoenolpyruvate	0.2674485	0.14346113	0.13634792	0.050249392
concentration	Citrate	10.597609	18.927001	9.6676308	9.3102205
concentration	Succinyl_CoA	0.18714032	0.10117524	0.11672717	0.16706397
concentration	_3_Phospho_D_glycerate	2.747016	2.8263686	1.7213592	1.9775774
concentration	D_Glucono_1_5_lactone_6_phosphate	0.0014614045	0.16351704	0.18575984	0.004872896
concentration	D_Fructose_6_phosphate	0.023352537	0.17747903	0.05158272	0.087426705
concentration	_2_Phospho_D_glycerate	0.23349867	0.14499957	0.10885297	0.078571705
concentration	Succinate	0.90964564	0.20172591	0.10640523	0.18418881
concentration	Sedoheptulose_7_phosphate	0.48833877	0.67575061	0.64972644	0.95667344
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	PTS_RPTSsy	2.0638443e-10	5.1231173e-10	3.2282875e-10	4.6101703e-10
concentration of enzyme	PGI_R02740	0.00010433334	0.00024546073	0.00017506267	0.00019029989
concentration of enzyme	PFK_R04779	1.7638359e-06	1.6689844e-06	1.6821198e-06	1.497621e-06
concentration of enzyme	ALD_R01070	9.0646852e-07	1.4680058e-06	6.8467688e-07	6.4191449e-07
concentration of enzyme	TIM_R01015	0.0047839545	0.0017370062	0.0028736428	0.0019041816
concentration of enzyme	GAP_R01061	0.008932042	0.0093374041	0.014982361	0.0084348901
concentration of enzyme	PGK_R01512	0.005437379	0.0073259981	0.0054127217	0.0038924663
concentration of enzyme	PGM_R01518	0.0022417645	0.0013522495	0.0013818819	0.00073690969
concentration of enzyme	PGH_R00658	7.5509067e-07	8.0788784e-07	1.0327969e-06	6.7280369e-07
concentration of enzyme	PYK_R00200	1.8086224e-05	1.9539171e-05	1.6345737e-05	1.2224833e-05
concentration of enzyme	PDH_R00209	3.2490097e-07	1.0902651e-07	3.0872834e-07	4.121402e-07
concentration of enzyme	ZWF_R00835	8.2189403e-07	8.0573767e-07	7.3197893e-07	5.9692633e-07
concentration of enzyme	GLH_R02035	3.3406417e-06	1.576957e-06	1.4729241e-06	2.9410604e-06
concentration of enzyme	PGD_R01528	1.1668639e-06	1.3695187e-06	6.6149543e-07	9.2413799e-07
concentration of enzyme	RPI_R01056	0.0052498593	0.0051919604	0.0072497206	0.0082089606
concentration of enzyme	RPE_R01529	2.3696767e-06	3.98293e-06	1.8553082e-06	2.0218192e-06
concentration of enzyme	TXT_R01641	2.8893492e-08	5.1447771e-08	7.7230308e-08	2.9139309e-08
concentration of enzyme	TAL_R08575	4.878482e-05	4.4865709e-05	7.955054e-05	5.5690445e-05
concentration of enzyme	TXT_R01067	1.8170456e-06	4.6084039e-06	2.3564199e-06	2.5144575e-06
concentration of enzyme	FBP_R00762	0	0	0	0
concentration of enzyme	CSN_R00351	2.1601424e-07	3.3468531e-07	3.3595232e-07	4.5358618e-07
concentration of enzyme	ACN_R01325	0.016148612	0.0056352142	0.0065246679	0.0050447077
concentration of enzyme	ACN_R01900	5.1115678e-06	4.7485383e-06	8.0636969e-06	6.1198322e-06
concentration of enzyme	ICD_R00709	5.7290563e-08	1.7385725e-07	1.9440183e-07	1.5968329e-07
concentration of enzyme	KGD_R08549	3.3295306e-09	3.4341718e-09	4.7194834e-09	3.0866583e-09
concentration of enzyme	SCS_R00405	1.2213586e-06	2.0488458e-06	1.4264664e-06	9.4927548e-07
concentration of enzyme	SDH_R02164	5.7175838e-09	1.1453885e-08	8.835939e-09	7.8713022e-09
concentration of enzyme	FUM_R01082	2.081415e-07	1.8309091e-07	2.2154706e-07	1.4626693e-07
concentration of enzyme	MDH_R00342	0.015827675	0.019903628	0.019253915	0.019713918
concentration of enzyme	PPC_R00345	0.0013853018	0.00095406792	0.0010758551	0.00057118598
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	PTS_RPTSsy	36.987023	33.755845	33.75313	34.402831
Gibbs energy of reaction	PGI_R02740	2.7391817	1.3362646	5.2390376	1.5994163
Gibbs energy of reaction	PFK_R04779	10.749539	11.551964	12.585872	11.788512
Gibbs energy of reaction	ALD_R01070	2.9344459	1.7005206	4.6913016	4.0812576
Gibbs energy of reaction	TIM_R01015	0.31329421	0.66258624	0.55879256	0.50415627
