!!!SBtab Document='CMBresult' DocumentName='CMB result' RelaxationAlpha='0.500000' CalculationTime='65.253176 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	X3 <=> S4	E2	True	
E3	S2 + S4 <=> S5	E3	True	
E4	S5 <=> X6	E4	True	
E5	S5 <=> X7	E5	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	True		
S4	S4	False		
S5	S5	False		
X6	X6	True		
X7	X7	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.053215312	dimensionless
equilibrium constant	E2		1.4754653	dimensionless
equilibrium constant	E3		3.240045	dimensionless
equilibrium constant	E4		0.86309824	dimensionless
equilibrium constant	E5		0.62071392	dimensionless
catalytic rate constant geometric mean	E1		232.16208	1/s
catalytic rate constant geometric mean	E2		59.190559	1/s
catalytic rate constant geometric mean	E3		326.70925	1/s
catalytic rate constant geometric mean	E4		51.416476	1/s
catalytic rate constant geometric mean	E5		862.20984	1/s
Michaelis constant	E1	X1	0.082611073	mM
Michaelis constant	E1	S2	0.092216778	mM
Michaelis constant	E3	S2	1.3008686	mM
Michaelis constant	E2	X3	0.30930014	mM
Michaelis constant	E2	S4	0.023278304	mM
Michaelis constant	E3	S4	0.031364558	mM
Michaelis constant	E3	S5	0.099007591	mM
Michaelis constant	E4	S5	0.32497426	mM
Michaelis constant	E5	S5	0.030680693	mM
Michaelis constant	E4	X6	0.25308205	mM
Michaelis constant	E5	X7	0.031337517	mM
substrate catalytic rate constant	E1		50.690171	1/s
substrate catalytic rate constant	E2		262.07846	1/s
substrate catalytic rate constant	E3		377.51918	1/s
substrate catalytic rate constant	E4		54.12853	1/s
substrate catalytic rate constant	E5		672.13887	1/s
product catalytic rate constant	E1		1063.3074	1/s
product catalytic rate constant	E2		13.368219	1/s
product catalytic rate constant	E3		282.73778	1/s
product catalytic rate constant	E4		48.840306	1/s
product catalytic rate constant	E5		1106.0301	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
concentration	S5	1e-06	1000000	
concentration	X6	1e-06	1000000	
concentration	X7	1e-06	1000000	
