!!!SBtab								
!!SBtab Document='small_model' TableName='Predicted concentrations' TableType='Quantity' Unit='mM' SBtabVersion='1.0' Date='2019-06-10'								
!QuantityType	!Compound	!Compound:Identifiers:kegg.compound	S1	S2	S3	S4	S5	S6
concentration	X1		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
concentration	S2		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
concentration	X3		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
concentration	S4		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
concentration	S5		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
concentration	X6		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
concentration	X7		8.237639e+00	1.536912e-01	1.355104e+00	1.038579e+00	2.680640e-02	7.712374e-01	1.429016e-02	4.454032e+00	1.095681e-01	7.593909e-01	7.941650e-01	3.711337e-02	5.722657e-01	1.739712e-02	2.586479e+01	8.039509e-02	1.318401e+00	7.460064e-01	2.424749e-02	4.797671e-01	4.788410e-03	9.220924e+00	1.334485e-01	5.275850e-01	4.785327e-01	3.094106e-02	1.162103e+00	1.407004e-02	7.222582e+00	2.910094e-01	9.441329e-01	5.070593e-01	1.835133e-02	1.089869e+00	7.317126e-03	1.308658e+01	1.103232e-01	9.919335e-01	8.674945e-01	1.627013e-02	8.671229e-01	5.767890e-03
%								
!!SBtab DocumentName='small_model' TableName='Predicted enzyme levels' TableType='Quantity' Document='ECM metabolic state' Unit='mM' SBtabVersion='1.0' Date='2019-06-10'								
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	S1	S2	S3	S4	S5	S6
concentration of enzyme	E1		5.193605e-04	1.722339e-03	3.992681e-04	4.675145e-04	9.110131e-04	4.124178e-04	1.860232e-03	3.432966e-04	8.225609e-04	5.734002e-04	3.342197e-04	1.306368e-03	8.335465e-04	6.065213e-04	2.939664e-04	5.340608e-04	1.796584e-03	7.287762e-04	6.777556e-04	8.143105e-04	1.657983e-03	1.110765e-03	4.105681e-04	6.787103e-04	6.483065e-04	4.948717e-04	2.647873e-03	6.247853e-04	9.888663e-04	7.838930e-04
concentration of enzyme	E2		5.193605e-04	1.722339e-03	3.992681e-04	4.675145e-04	9.110131e-04	4.124178e-04	1.860232e-03	3.432966e-04	8.225609e-04	5.734002e-04	3.342197e-04	1.306368e-03	8.335465e-04	6.065213e-04	2.939664e-04	5.340608e-04	1.796584e-03	7.287762e-04	6.777556e-04	8.143105e-04	1.657983e-03	1.110765e-03	4.105681e-04	6.787103e-04	6.483065e-04	4.948717e-04	2.647873e-03	6.247853e-04	9.888663e-04	7.838930e-04
concentration of enzyme	E3		5.193605e-04	1.722339e-03	3.992681e-04	4.675145e-04	9.110131e-04	4.124178e-04	1.860232e-03	3.432966e-04	8.225609e-04	5.734002e-04	3.342197e-04	1.306368e-03	8.335465e-04	6.065213e-04	2.939664e-04	5.340608e-04	1.796584e-03	7.287762e-04	6.777556e-04	8.143105e-04	1.657983e-03	1.110765e-03	4.105681e-04	6.787103e-04	6.483065e-04	4.948717e-04	2.647873e-03	6.247853e-04	9.888663e-04	7.838930e-04
concentration of enzyme	E4		5.193605e-04	1.722339e-03	3.992681e-04	4.675145e-04	9.110131e-04	4.124178e-04	1.860232e-03	3.432966e-04	8.225609e-04	5.734002e-04	3.342197e-04	1.306368e-03	8.335465e-04	6.065213e-04	2.939664e-04	5.340608e-04	1.796584e-03	7.287762e-04	6.777556e-04	8.143105e-04	1.657983e-03	1.110765e-03	4.105681e-04	6.787103e-04	6.483065e-04	4.948717e-04	2.647873e-03	6.247853e-04	9.888663e-04	7.838930e-04
concentration of enzyme	E5		5.193605e-04	1.722339e-03	3.992681e-04	4.675145e-04	9.110131e-04	4.124178e-04	1.860232e-03	3.432966e-04	8.225609e-04	5.734002e-04	3.342197e-04	1.306368e-03	8.335465e-04	6.065213e-04	2.939664e-04	5.340608e-04	1.796584e-03	7.287762e-04	6.777556e-04	8.143105e-04	1.657983e-03	1.110765e-03	4.105681e-04	6.787103e-04	6.483065e-04	4.948717e-04	2.647873e-03	6.247853e-04	9.888663e-04	7.838930e-04
%								
!!SBtab DocumentName='small_model' TableName='Predicted Gibbs free energies of reaction' TableType='Quantity' Unit='kJ/mol' SBtabVersion='1.0' Date='2019-06-10'								
!QuantityType	!Reaction	!Reaction:Identifiers:kegg.reaction	S1	S2	S3	S4	S5	S6
Gibbs energy of reaction	E1		2.805223e+00	1.816532e+00	8.310417e+00	-8.926597e+00	4.219128e-01	2.119780e+00	1.046076e+00	5.999896e+00	-7.380399e+00	7.407141e-01	7.247912e+00	2.568688e+00	6.132556e+00	-7.998555e+00	2.883630e+00	3.434857e+00	1.398980e+00	5.683820e+00	-9.587356e+00	8.159844e-01	8.966457e-01	2.698086e+00	9.055016e+00	-1.072323e+01	1.141839e+00	4.774517e+00	1.489366e+00	8.280122e+00	-1.045486e+01	1.433217e+00
Gibbs energy of reaction	E2		2.805223e+00	1.816532e+00	8.310417e+00	-8.926597e+00	4.219128e-01	2.119780e+00	1.046076e+00	5.999896e+00	-7.380399e+00	7.407141e-01	7.247912e+00	2.568688e+00	6.132556e+00	-7.998555e+00	2.883630e+00	3.434857e+00	1.398980e+00	5.683820e+00	-9.587356e+00	8.159844e-01	8.966457e-01	2.698086e+00	9.055016e+00	-1.072323e+01	1.141839e+00	4.774517e+00	1.489366e+00	8.280122e+00	-1.045486e+01	1.433217e+00
Gibbs energy of reaction	E3		2.805223e+00	1.816532e+00	8.310417e+00	-8.926597e+00	4.219128e-01	2.119780e+00	1.046076e+00	5.999896e+00	-7.380399e+00	7.407141e-01	7.247912e+00	2.568688e+00	6.132556e+00	-7.998555e+00	2.883630e+00	3.434857e+00	1.398980e+00	5.683820e+00	-9.587356e+00	8.159844e-01	8.966457e-01	2.698086e+00	9.055016e+00	-1.072323e+01	1.141839e+00	4.774517e+00	1.489366e+00	8.280122e+00	-1.045486e+01	1.433217e+00
Gibbs energy of reaction	E4		2.805223e+00	1.816532e+00	8.310417e+00	-8.926597e+00	4.219128e-01	2.119780e+00	1.046076e+00	5.999896e+00	-7.380399e+00	7.407141e-01	7.247912e+00	2.568688e+00	6.132556e+00	-7.998555e+00	2.883630e+00	3.434857e+00	1.398980e+00	5.683820e+00	-9.587356e+00	8.159844e-01	8.966457e-01	2.698086e+00	9.055016e+00	-1.072323e+01	1.141839e+00	4.774517e+00	1.489366e+00	8.280122e+00	-1.045486e+01	1.433217e+00
