!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	0.043845148	0.0094349787	0.047687617	0.010203473	0.06490226	0.013646401	0.046252291	0.0099164073
rate of reaction	E2	0.04384515	0.0094349792	0.047687617	0.010203473	0.06490226	0.013646401	0.046252291	0.0099164073
rate of reaction	E3	0.043845147	0.0094349785	0.047687617	0.010203473	0.06490226	0.013646401	0.046252291	0.0099164073
rate of reaction	E4	-0.0025174132	0.0011694318	-0.0023224013	0.0011304294	-0.001692652	0.0010044795	-0.0033542344	0.001336796
rate of reaction	E5	0.046362561	0.0099384613	0.050010019	0.010667953	0.066594912	0.013984931	0.049606525	0.010587254
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	8.0607777	1.4819518	5.5134729	1.0136368	23.149179	4.2559128	8.5846164	1.5782581
concentration	S2	0.059110854	0.010867368	0.10101206	0.01857079	0.15681585	0.028830161	0.20168132	0.037078556
concentration	X3	1.0930233	0.20094933	0.92143586	0.16940345	1.298725	0.23876701	0.5839423	0.10735618
concentration	S4	0.40936735	0.075261061	0.19132124	0.035173883	0.17222709	0.031663477	0.085492979	0.015717649
concentration	S5	0.022875369	0.0042055736	0.027444827	0.0050456559	0.012074146	0.0022197985	0.021480111	0.0039490592
concentration	X6	0.71979425	0.13233219	0.60753283	0.11169324	0.47729451	0.087749282	1.04434	0.19199902
concentration	X7	0.014065258	0.002585859	0.016374031	0.0030103205	0.006639379	0.0012206315	0.01220918	0.0022446241
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.00068579491	0.00012608151	0.0009929996	0.00018256024	0.0010016638	0.00018415313	0.001137709	0.00020916466
concentration of enzyme	E2	0.0022596606	0.00041543238	0.0012683962	0.00023319115	0.00107476	0.00019759166	0.00090012161	0.00016548488
concentration of enzyme	E3	0.0010894405	0.00020029064	0.00095478435	0.00017553447	0.00064982807	0.0001194691	0.00059620021	0.00010960977
concentration of enzyme	E4	0.00053137507	9.7691843e-05	0.00052188231	9.5946626e-05	0.00040322822	7.4132398e-05	0.00064093608	0.00011783433
concentration of enzyme	E5	0.0014955308	0.00027494922	0.00067766607	0.00012458704	0.00054651011	0.00010047438	0.00039660836	7.2915355e-05
