!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	0.025362045	0.0055681856	0.025561697	0.005608116	0.037704762	0.008036729	0.024604165	0.0054166096
rate of reaction	E2	0.025362045	0.0055681856	0.025561697	0.0056081159	0.037704762	0.008036729	0.024604165	0.0054166096
rate of reaction	E3	0.025362045	0.0055681856	0.025561697	0.005608116	0.037704762	0.008036729	0.024604165	0.0054166096
rate of reaction	E4	-0.017824146	0.0040606058	-0.016319568	0.0037596902	-0.0118729	0.0028703566	-0.02353589	0.0052029547
rate of reaction	E5	0.043186191	0.0091330148	0.041881265	0.0088720296	0.049577662	0.010411309	0.048140055	0.010123788
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	8.0607777	1.4819518	5.5134729	1.0136368	23.149179	4.2559128	8.5846164	1.5782581
concentration	S2	0.10448465	0.019209215	0.13655647	0.025105531	0.28477806	0.052355663	0.25031259	0.04601928
concentration	X3	1.0930233	0.20094933	0.92143586	0.16940345	1.298725	0.23876701	0.5839423	0.10735618
concentration	S4	0.82534118	0.1517367	0.47387187	0.087120039	0.43520214	0.080010715	0.23502732	0.043209125
concentration	S5	0.025677305	0.0047207017	0.03414075	0.0062766829	0.0183511	0.0033737992	0.033812566	0.0062163472
concentration	X6	0.71979425	0.13233219	0.60753283	0.11169324	0.47729451	0.087749282	1.04434	0.19199902
concentration	X7	0.014065258	0.002585859	0.016374031	0.0030103205	0.006639379	0.0012206315	0.01220918	0.0022446241
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.00068579491	0.00012608151	0.0009929996	0.00018256024	0.0010016638	0.00018415313	0.001137709	0.00020916466
concentration of enzyme	E2	0.0022596606	0.00041543238	0.0012683962	0.00023319115	0.00107476	0.00019759166	0.00090012161	0.00016548488
concentration of enzyme	E3	0.0010894405	0.00020029064	0.00095478435	0.00017553447	0.00064982807	0.0001194691	0.00059620021	0.00010960977
concentration of enzyme	E4	0.00053137507	9.7691843e-05	0.00052188231	9.5946626e-05	0.00040322822	7.4132398e-05	0.00064093608	0.00011783433
concentration of enzyme	E5	0.0014955308	0.00027494922	0.00067766607	0.00012458704	0.00054651011	0.00010047438	0.00039660836	7.2915355e-05
