!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	-7.8060544e-06	0.00019085046	-0.0008518419	0.00035965763	0.00072572247	0.00033443375	0.00065002123	0.0003192935
rate of reaction	E2	0.017934627	0.0037762146	0.011512703	0.0024918298	0.015982698	0.0033858288	0.018278904	0.00384507
rate of reaction	E3	0.017926821	0.0037746534	0.010282232	0.0022457357	0.016708423	0.0035309739	0.018928925	0.0039750743
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	0.64837322	0.11920163	1.0930233	0.20094933	1.4065258	0.2585859	1.0879091	0.20000909
concentration	X2	0.72164572	0.13267258	0.93875582	0.17258767	0.55134729	0.10136368	0.45827395	0.084252403
concentration	X3	0.080607777	0.014819518	0.12896909	0.023710613	0.14502805	0.026663008	0.060753283	0.011169324
concentration	S4	1.3676256	0.2514342	5.7645117	1.0597896	1.1023288	0.20266012	0.84203611	0.15480602
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.0017793031	0.00032711998	0.001609146	0.00029583707	0.00051031908	9.3820758e-05	0.00044883249	8.2516617e-05
concentration of enzyme	E2	0.0014681095	0.00026990789	0.0033692789	0.00061943266	0.0013858426	0.00025478335	0.0014578015	0.00026801279
concentration of enzyme	E3	0.00095490508	0.00017555667	0.00035093723	6.4518844e-05	0.0013199873	0.00024267603	0.0012515452	0.00023009313
