!!!SBtab													
													
!!SBtab TableName='Metabolic fluxes' TableID='FluxData' TableType='QuantityMatrix' Unit='mM/s'													
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std	state_5_Mean	state_5_Std	state_6_Mean	state_6_Std
rate of reaction	E1	0.01474227	0.0024629299	0.0089453935	0.0015269123	0.021072826	0.0045620848	0.015213348	0.003161044	0.01630512	0.002687488	0.023214548	0.0035156301
rate of reaction	E2	0.012265926	0.0024629299	0.0059521535	0.0015269121	0.023635647	0.0045620853	0.0081077905	0.003161044	0.011146286	0.002687488	0.018618646	0.0035156301
rate of reaction	E3	0.012755753	0.0024629299	0.0067357129	0.0015269122	0.020542697	0.0045620846	0.015322965	0.003161044	0.016819681	0.002687488	0.018739402	0.0035156301
rate of reaction	E4	-0.0017780129	0.00052057228	-0.002770079	0.00059060516	-0.0018675966	0.00049579309	-0.0029959309	0.00074253297	-0.002927026	0.00087960617	-0.0041090144	0.00081358814
rate of reaction	E5	0.010979433	0.0027535986	0.0093859453	0.0018876139	0.031105221	0.0048279743	0.017285596	0.0036736734	0.011875333	0.0033371906	0.022847606	0.0040993147
													
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'													
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std	state_5_Mean	state_5_Std	state_6_Mean	state_6_Std
concentration	X1	10.891237	4.6038895	3.4656426	1.4649792	34.048232	14.3927	12.20992	5.1613167	6.4933717	2.7448458	15.145111	6.4020661
concentration	S2	0.21722792	0.091825508	0.17342257	0.073308329	0.24650247	0.1042003	0.22203982	0.093859571	0.3087372	0.13050785	0.23517058	0.099410139
concentration	X3	1.6109402	0.68096865	0.54263069	0.22937815	1.2152162	0.51369014	0.96150819	0.40644397	0.68926886	0.29136431	0.6761632	0.28582435
concentration	S4	0.29512632	0.12475433	0.21817814	0.092227178	0.099855837	0.042210563	0.068301365	0.028872014	0.054295851	0.022951672	0.25778018	0.10896756
concentration	S5	0.029482041	0.012462502	0.039283319	0.016605649	0.02019097	0.0085350266	0.038231154	0.016160884	0.0069236185	0.0029267176	0.011631584	0.0049168455
concentration	X6	1.0060089	0.42525507	0.67085471	0.28358037	0.54388614	0.22990885	1.4805613	0.6258555	0.9354029	0.39540887	0.80233338	0.33915838
concentration	X7	0.011260919	0.0047601597	0.019863131	0.008396444	0.0030034072	0.0012695854	0.013905406	0.0058780243	0.0091937391	0.0038863317	0.0056445828	0.00238605
													
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'													
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std	state_5_Mean	state_5_Std	state_6_Mean	state_6_Std
concentration of enzyme	E1	0.00075787021	0.00032036313	0.00035678865	0.00015081992	0.00024552122	0.00010378551	0.00066968778	0.00028308709	0.0023658935	0.0010000987	0.00054822589	0.00023174333
concentration of enzyme	E2	0.0012991855	0.00054918524	0.0019367051	0.00081867435	0.0011887519	0.00050250331	0.0026803718	0.0011330334	0.0014019272	0.00059261569	0.0023068484	0.00097513948
concentration of enzyme	E3	0.00047760919	0.00020189258	0.00048183127	0.00020367732	0.00099131984	0.0004190458	0.00086720814	0.00036658191	0.00032935049	0.0001392214	0.00078446465	0.000331605
concentration of enzyme	E4	0.00068993859	0.00029164741	0.0014533452	0.00061435088	0.00073944504	0.00031257453	0.00070951012	0.00029992059	0.00046645159	0.0001971761	0.00063254022	0.00026738426
concentration of enzyme	E5	0.0013395947	0.00056626683	0.00051702549	0.00021855445	0.00039367208	0.0001664111	0.00095463877	0.00040354016	0.00060535876	0.00025589425	0.00077624647	0.00032813105
