!!!SBtab Document='MBresult' DocumentName='MB result' CalculationTime='15.610254 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S4	E1	True	
E2	X2 <=> S4	E2	True	
E3	S4 <=> X3	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
X2	X2	True		
X3	X3	True		
S4	S4	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		1.6206082	dimensionless
equilibrium constant	E2		38.469177	dimensionless
equilibrium constant	E3		0.76912384	dimensionless
catalytic rate constant geometric mean	E1		7.2427293	1/s
catalytic rate constant geometric mean	E2		24.155565	1/s
catalytic rate constant geometric mean	E3		25.624302	1/s
Michaelis constant	E1	X1	0.47845045	mM
Michaelis constant	E2	X2	0.65090112	mM
Michaelis constant	E3	X3	0.15930038	mM
Michaelis constant	E1	S4	0.028710043	mM
Michaelis constant	E2	S4	0.049545664	mM
Michaelis constant	E3	S4	0.83042063	mM
substrate catalytic rate constant	E1		37.639412	1/s
substrate catalytic rate constant	E2		543.03564	1/s
substrate catalytic rate constant	E3		51.30868	1/s
product catalytic rate constant	E1		1.3936756	1/s
product catalytic rate constant	E2		1.0744991	1/s
product catalytic rate constant	E3		12.79715	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	X2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
