!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.500000.2' CalculationTime='1151.513365 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	0.00033260827	0.00048197182	0.00027254536	0.00041393939
rate of reaction	PGI_R02740	0.00022872827	0.00034201362	0.00051794469	0.00030102155
rate of reaction	PFK_R04779	0.00031322953	0.00043014979	0.00061069376	0.00040056578
rate of reaction	ALD_R01070	0.00041122375	0.0005587489	0.00056671148	0.00053940131
rate of reaction	TIM_R01015	0.00047742851	0.00047395885	0.00050645468	0.00035154609
rate of reaction	GAP_R01061	0.00095853718	0.0010725586	0.0011239318	0.00087766803
rate of reaction	PGK_R01512	0.00095937905	0.0010707649	0.001117487	0.00087048351
rate of reaction	PGM_R01518	0.00098492315	0.00086580795	0.00076990803	0.00051514729
rate of reaction	PGH_R00658	0.0009848388	0.00084701327	0.00075631717	0.00051412591
rate of reaction	PYK_R00200	0.00015634369	0.000132823	0.00015911236	3.6872959e-05
rate of reaction	PDH_R00209	0.00042668943	0.00018388529	0.0003329201	0.00032509332
rate of reaction	ZWF_R00835	0.00011577031	0.00020532841	0.00013855538	0.00018200363
rate of reaction	GLH_R02035	0.00011588554	0.00014955649	0.00013986262	0.00018350192
rate of reaction	PGD_R01528	0.00012074074	0.00014896809	0.00011753195	0.00020423026
rate of reaction	RPI_R01056	4.9229446e-05	7.9452199e-05	6.5514856e-05	6.2138273e-05
rate of reaction	RPE_R01529	8.186116e-05	4.9951223e-05	7.3205672e-05	0.00013529978
rate of reaction	TXT_R01641	5.8747888e-05	4.6237995e-05	7.1851466e-05	2.6933242e-05
rate of reaction	TAL_R08575	3.862891e-05	4.4366614e-05	5.4432516e-05	6.0268826e-05
rate of reaction	TXT_R01067	4.322627e-05	3.8764296e-05	3.8457215e-05	3.2716675e-05
rate of reaction	FBP_R00762	0	0	0	0
rate of reaction	CSN_R00351	0.00043402079	0.00011728509	0.00033227759	0.00024465774
rate of reaction	ACN_R01325	0.0002343692	0.00018979749	0.00021692664	0.00016114288
rate of reaction	ACN_R01900	0.00023056236	0.00021032292	0.00021861562	0.00018586065
rate of reaction	ICD_R00709	0.0002285566	0.00021410621	0.00021936933	0.00019558365
rate of reaction	KGD_R08549	0.00016971197	0.00014437184	0.00014291072	5.0976136e-05
rate of reaction	SCS_R00405	0.00016179938	0.00017270762	0.0001346913	0.00012325496
rate of reaction	SDH_R02164	6.0623604e-05	7.885045e-05	0.00010993581	9.3904432e-05
rate of reaction	FUM_R01082	3.7199178e-05	2.0305697e-05	0.00010389658	0.00014069334
rate of reaction	MDH_R00342	-5.2264966e-05	-6.2832816e-05	3.7903909e-05	0.00018085408
rate of reaction	PPC_R00345	-0.0004925212	-0.00018201184	-0.00029728459	-6.1920641e-05
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	1.6008485	0.90197764	0.86862856	0.36809993
concentration	Acetyl_CoA	0.13999606	0.24682893	0.23471452	0.34359494
concentration	Fumarate	0.43556007	0.24148481	0.28190007	0.19435551
concentration	cis_Aconitate	0.23822248	0.096651775	0.048939875	0.057385687
concentration	_6_Phospho_D_gluconate	0.06008883	0.058988674	0.13257457	0.09226998
concentration	Orthophosphate	9.0262456	8.9178675	4.5858919	6.1631399
concentration	Pyruvate	1.1269369	0.59651223	0.18564585	0.30081933
concentration	NADPplus	0.28574305	0.24846145	0.11764146	0.26692428
concentration	NADPH	0.09354329	0.088247162	0.10356222	0.041565704
concentration	NADH	0.0028605331	0.0048095571	0.003827862	0.0018225483
concentration	NADplus	7.472283	4.543696	6.6470857	4.8317598
concentration	ATP	0.47650921	0.46506933	0.81546339	0.57776315
concentration	H2O	0.093912347	0.19219907	0.072268604	0.11948325
concentration	_2_Oxoglutarate	0.85658662	0.21890082	0.19809953	0.35813675
concentration	Oxaloacetate	0.10189735	0.020710604	0.02754834	0.0085620787
concentration	Ubiquinone	0.088956771	0.052711072	0.17404473	0.13954702
concentration	D_Erythrose_4_phosphate	0.080070061	0.10614062	0.098852345	0.11522579
concentration	Ubiquinol	0.075718396	0.09488945	0.04235907	0.08595118
concentration	ADP	0.3514651	0.28773997	0.32156871	0.25196982
concentration	Isocitrate	0.13578112	0.021702062	0.018999511	0.021254322
concentration	D_Ribulose_5_phosphate	0.27901687	0.26681011	0.17036198	0.25327081
concentration	D_Xylulose_5_phosphate	0.7430755	0.88740093	0.43291426	0.52259389
concentration	D_Glucose_6_phosphate	0.22432818	0.9980108	1.4833879	0.53191212
concentration	_3_Phospho_D_glyceroyl_phosphate	0.024519435	0.026522007	0.034556297	0.0388969
concentration	CoA	0.039051857	0.078910069	0.050667257	0.026005851
concentration	CO2	0.12592772	0.091682025	0.079147871	0.097377326
concentration	D_Ribose_5_phosphate	0.42081694	0.3221901	0.25168135	0.40619494
concentration	Glycerone_phosphate	0.62180236	2.2621949	0.65887931	1.1089049
concentration	D_Glucose	0.098910457	0.10137664	0.046281174	0.104109
concentration	D_Fructose_1_6_bisphosphate	0.57110007	4.008146	1.1428848	2.4233077
concentration	D_Glyceraldehyde_3_phosphate	0.061625619	0.20011407	0.06071562	0.10346402
concentration	Phosphoenolpyruvate	0.26136407	0.13668582	0.12964822	0.047963747
concentration	Citrate	10.713992	18.988535	9.6144636	9.2298098
concentration	Succinyl_CoA	0.19044847	0.097686315	0.11401903	0.16607312
concentration	_3_Phospho_D_glycerate	2.6294472	2.8207141	1.7198645	1.9821285
concentration	D_Glucono_1_5_lactone_6_phosphate	0.001459096	0.16131138	0.18420427	0.0048287787
concentration	D_Fructose_6_phosphate	0.023008595	0.18469591	0.052201725	0.088089663
concentration	_2_Phospho_D_glycerate	0.23290838	0.14277156	0.10631634	0.078544653
concentration	Succinate	0.90911363	0.20450738	0.10692699	0.18426034
concentration	Sedoheptulose_7_phosphate	0.45773282	0.69474826	0.62641647	0.93998453
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	PTS_RPTSsy	2.3264451e-10	4.7984621e-10	2.9117347e-10	4.2388266e-10
concentration of enzyme	PGI_R02740	0.00011256674	0.00024039141	0.00019727574	0.00019198354
concentration of enzyme	PFK_R04779	1.7811449e-06	1.6706851e-06	1.6871844e-06	1.5005632e-06
concentration of enzyme	ALD_R01070	9.2258603e-07	1.4963401e-06	6.5565018e-07	6.1484592e-07
concentration of enzyme	TIM_R01015	0.0047837901	0.0017468041	0.0028448996	0.0018982532
concentration of enzyme	GAP_R01061	0.0099228029	0.0099360684	0.014175812	0.0089121459
concentration of enzyme	PGK_R01512	0.0055968095	0.0074960672	0.0054392712	0.0039807984
concentration of enzyme	PGM_R01518	0.0022169339	0.0014135729	0.0013899828	0.00078788927
concentration of enzyme	PGH_R00658	7.4668382e-07	8.1142422e-07	1.0186733e-06	6.8548634e-07
concentration of enzyme	PYK_R00200	1.7356045e-05	1.9342462e-05	1.6652479e-05	1.216378e-05
concentration of enzyme	PDH_R00209	3.3645139e-07	1.0672162e-07	2.9177277e-07	4.0401534e-07
concentration of enzyme	ZWF_R00835	8.0998664e-07	8.2649459e-07	7.4035012e-07	5.6710514e-07
concentration of enzyme	GLH_R02035	3.331675e-06	1.4790812e-06	1.3809809e-06	2.8551571e-06
concentration of enzyme	PGD_R01528	1.188186e-06	1.3716591e-06	6.7114278e-07	9.3365269e-07
concentration of enzyme	RPI_R01056	0.0053012246	0.0052313298	0.0072300665	0.0081368396
concentration of enzyme	RPE_R01529	2.3832675e-06	3.9673404e-06	1.8675714e-06	2.078797e-06
concentration of enzyme	TXT_R01641	3.1305097e-08	4.872326e-08	7.5366096e-08	2.8522755e-08
concentration of enzyme	TAL_R08575	4.64555e-05	4.470165e-05	7.5399569e-05	5.3670448e-05
concentration of enzyme	TXT_R01067	1.7337143e-06	4.5234468e-06	2.2999405e-06	2.5235781e-06
concentration of enzyme	FBP_R00762	0	0	0	0
concentration of enzyme	CSN_R00351	2.1691309e-07	3.3075553e-07	3.3583684e-07	4.5464422e-07
concentration of enzyme	ACN_R01325	0.016295902	0.0054043333	0.0063469907	0.0049209901
concentration of enzyme	ACN_R01900	5.1575784e-06	4.5120019e-06	8.5162746e-06	6.3720004e-06
concentration of enzyme	ICD_R00709	5.4884228e-08	1.7393576e-07	1.9689169e-07	1.6118522e-07
concentration of enzyme	KGD_R08549	3.1537475e-09	3.4557538e-09	4.7505084e-09	3.1496762e-09
concentration of enzyme	SCS_R00405	1.217687e-06	1.9757846e-06	1.3921528e-06	9.5535688e-07
concentration of enzyme	SDH_R02164	5.544569e-09	1.2443167e-08	9.0694868e-09	7.9248846e-09
concentration of enzyme	FUM_R01082	2.0885746e-07	1.8358809e-07	2.2239616e-07	1.3984934e-07
concentration of enzyme	MDH_R00342	0.015813287	0.019917223	0.01929574	0.019475745
concentration of enzyme	PPC_R00345	0.0013297281	0.00095943053	0.0010654838	0.00058222062
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	PTS_RPTSsy	38.385253	34.716156	34.552475	35.443066
Gibbs energy of reaction	PGI_R02740	3.1499296	1.6868768	5.8017345	1.9622139
Gibbs energy of reaction	PFK_R04779	11.223701	11.992366	13.087059	12.271411
Gibbs energy of reaction	ALD_R01070	2.5883378	1.2973992	4.2014075	3.4526808
Gibbs energy of reaction	TIM_R01015	0.22725315	0.50900794	0.40770818	0.37688233
