!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.000000.2' CalculationTime='19.291258 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	-7.8060544e-06	-0.0008518419	0.00072572247	0.00065002123
rate of reaction	E2	0.017934627	0.011512703	0.015982698	0.018278904
rate of reaction	E3	0.017926821	0.010282232	0.016708423	0.018928925
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	0.63765483	1.0749187	1.3832151	1.069897
concentration	X2	0.70971211	0.92332821	0.54223946	0.45070899
concentration	X3	0.079285728	0.12685005	0.14264406	0.059757962
concentration	S4	1.3449601	5.6677663	1.0840647	0.82809995
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	1.2835966e-07	6.734994e-06	2.426543e-05	2.1157348e-05
concentration of enzyme	E2	0.00014185905	0.0033135301	0.00013561675	0.00014393071
concentration of enzyme	E3	0.00010714658	5.4342101e-05	0.00011660081	0.00012073779
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	1.6748503	3.9461387	0.77935551	0.81031977
Gibbs energy of reaction	E2	3.0297265	0.11619523	2.8970902	3.1064459
Gibbs energy of reaction	E3	7.0812832	9.4821113	5.090827	6.5799636
