!!!SBtab Document='MBresult' DocumentName='MB result' CalculationTime='19.291258 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S4	E1	True	
E2	X2 <=> S4	E2	True	
E3	S4 <=> X3	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
X2	X2	True		
X3	X3	True		
S4	S4	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		1.0732544	dimensionless
equilibrium constant	E2		6.4329823	dimensionless
equilibrium constant	E3		1.0258239	dimensionless
catalytic rate constant geometric mean	E1		198.62303	1/s
catalytic rate constant geometric mean	E2		213.00181	1/s
catalytic rate constant geometric mean	E3		198.62232	1/s
Michaelis constant	E1	X1	0.10000217	mM
Michaelis constant	E2	X2	0.097472546	mM
Michaelis constant	E3	X3	0.099996961	mM
Michaelis constant	E1	S4	0.10000115	mM
Michaelis constant	E2	S4	0.10248446	mM
Michaelis constant	E3	S4	0.10000197	mM
substrate catalytic rate constant	E1		205.77052	1/s
substrate catalytic rate constant	E2		526.86776	1/s
substrate catalytic rate constant	E3		201.17562	1/s
product catalytic rate constant	E1		191.72381	1/s
product catalytic rate constant	E2		86.112257	1/s
product catalytic rate constant	E3		196.10144	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	X2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
