!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.100000.2' CalculationTime='5832.607447 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	6.8210024e-05	4.4301124e-05	-1.8406099e-05	9.7362071e-05
rate of reaction	PGI_R02740	0.0072339447	0.015930674	0.013388007	0.012086601
rate of reaction	PFK_R04779	0.0015940118	0.0013068816	0.0042999598	0.0023911197
rate of reaction	ALD_R01070	-0.00073069541	-0.00030264615	-0.00040357389	-0.00013136686
rate of reaction	TIM_R01015	-0.00073069541	-0.00030264615	-0.00040357389	-0.00013136686
rate of reaction	GAP_R01061	-5.6100412e-06	-9.7227097e-06	-1.2578641e-05	-7.9472564e-06
rate of reaction	PGK_R01512	-4.890263e-06	-8.8892138e-06	-1.2732568e-05	-8.274233e-06
rate of reaction	PGM_R01518	-3.3117577e-06	-4.8468709e-06	-1.4659657e-05	-1.0960666e-05
rate of reaction	PGH_R00658	-3.3088671e-06	-4.8426127e-06	-1.4661242e-05	-1.0962568e-05
rate of reaction	PYK_R00200	-6.678859e-05	-4.4047971e-05	1.9120798e-05	-9.5864808e-05
rate of reaction	PDH_R00209	1.4222164e-06	2.532013e-07	7.1474475e-07	1.4788744e-06
rate of reaction	ZWF_R00835	-7.1857397e-05	0.00022004036	-0.00012096347	0.00017862351
rate of reaction	GLH_R02035	6.5602521e-06	2.9138181e-06	2.7206366e-06	5.6224927e-06
rate of reaction	PGD_R01528	6.5597233e-06	2.9121657e-06	2.7243475e-06	5.6228819e-06
rate of reaction	RPI_R01056	1.8824072e-05	2.371238e-05	4.8555736e-05	3.5152014e-05
rate of reaction	RPE_R01529	-2.2362887e-05	-7.8715505e-05	-5.8933213e-06	-2.0081382e-05
rate of reaction	TXT_R01641	1.9139265e-05	2.0167347e-05	3.1164776e-05	2.3744452e-05
rate of reaction	TAL_R08575	1.7780048e-05	1.0925899e-05	2.4690602e-05	1.6826215e-05
rate of reaction	TXT_R01067	-4.3822204e-05	-0.0001129616	-2.7351681e-05	-4.1569847e-05
rate of reaction	FBP_R00762	0.72027628	1.1261253	0.30412317	0.41818035
rate of reaction	CSN_R00351	0.00027873924	0.00024416653	0.00027023138	0.00019296073
rate of reaction	ACN_R01325	0.00091429029	0.000681049	0.00060693274	0.00043240113
rate of reaction	ACN_R01900	0.00097382848	0.00068415878	0.00061040199	0.00043474602
rate of reaction	ICD_R00709	0.00097412367	0.00068417069	0.00061041927	0.0004347556
rate of reaction	KGD_R08549	0.00019696587	0.0001083157	0.00037876834	0.00013635547
rate of reaction	SCS_R00405	-0.00017466165	-0.0002807042	-0.00035046308	-0.00017038966
rate of reaction	SDH_R02164	-0.0003139389	-0.00082586788	-0.00061845018	-0.00037786635
rate of reaction	FUM_R01082	-0.00031418862	-0.0008265727	-0.00061980617	-0.00037826125
