!!!SBtab Document='CMBresult' DocumentName='CMB result' RelaxationAlpha='1.000000' CalculationTime='4.341318 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S4	E1	True	
E2	X2 <=> S4	E2	True	
E3	S4 <=> X3	E3	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
X2	X2	True		
X3	X3	True		
S4	S4	False		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		1.995149	dimensionless
equilibrium constant	E2		29.959131	dimensionless
equilibrium constant	E3		0.72679837	dimensionless
catalytic rate constant geometric mean	E1		49.058798	1/s
catalytic rate constant geometric mean	E2		99.838451	1/s
catalytic rate constant geometric mean	E3		82.627475	1/s
Michaelis constant	E1	X1	0.18181023	mM
Michaelis constant	E2	X2	0.40226097	mM
Michaelis constant	E3	X3	0.21683959	mM
Michaelis constant	E1	S4	0.0043299714	mM
Michaelis constant	E2	S4	0.010960819	mM
Michaelis constant	E3	S4	0.81023787	mM
substrate catalytic rate constant	E1		449.02571	1/s
substrate catalytic rate constant	E2		3310.5099	1/s
substrate catalytic rate constant	E3		136.16592	1/s
product catalytic rate constant	E1		5.359973	1/s
product catalytic rate constant	E2		3.0109308	1/s
product catalytic rate constant	E3		50.139561	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	X2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
