!!!SBtab DocumentName='CMB result' Document='CMBresult' RelaxationAlpha='0.010000' CalculationTime='6.471934 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	-0.00020049526	-0.0044663662	0.0077923079	0.0052511394
rate of reaction	E2	0.072057592	0.051827238	0.064785054	0.058460774
rate of reaction	E3	0.061101081	0.033202961	0.05399568	0.067911667
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	0.67059727	0.95107273	1.39246	1.2318245
concentration	X2	0.63599216	1.0908677	0.41391203	0.48665208
concentration	X3	0.072254868	0.096854583	0.14981215	0.047435438
concentration	S4	1.1794454	5.1026215	0.76745493	0.70746139
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0019519649	0.00094750563	0.0005477216	0.00039176632
concentration of enzyme	E2	0.001482896	0.0029201661	0.0013396636	0.00094041298
concentration of enzyme	E3	0.00077582389	0.00025623282	0.0012127539	0.0010854807
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	0.037339177	2.8020908	-2.8391888	-2.7371082
Gibbs energy of reaction	E2	-7.0550424	-4.7615917	-7.0555062	-7.6586183
Gibbs energy of reaction	E3	-6.4540605	-9.358652	-3.5811916	-6.2302443
