!!!SBtab Document='MBresult' DocumentName='MB result' CalculationTime='154.488701 s'				
				
!!SBtab TableID='Reaction' TableType='Reaction' TableName='Reaction'				
!ID	!ReactionFormula	!Name	!IsReversible	
E1	X1 <=> S2	E1	True	
E2	X3 <=> S4	E2	True	
E3	S2 + S4 <=> S5	E3	True	
E4	S5 <=> X6	E4	True	
E5	S5 <=> X7	E5	True	
				
!!SBtab TableID='Compound' TableType='Compound' TableName='Compound'				
!ID	!Name	!IsConstant		
X1	X1	True		
S2	S2	False		
X3	X3	True		
S4	S4	False		
S5	S5	False		
X6	X6	True		
X7	X7	True		
				
!!SBtab TableID='Parameter' TableType='Quantity' TableName='Parameter' StandardConcentration='mM'				
!QuantityType	!Reaction	!Compound	!Mode	!Unit
equilibrium constant	E1		0.053460508	dimensionless
equilibrium constant	E2		0.70944993	dimensionless
equilibrium constant	E3		3.0473021	dimensionless
equilibrium constant	E4		2.3387682	dimensionless
equilibrium constant	E5		0.6393732	dimensionless
catalytic rate constant geometric mean	E1		242.8145	1/s
catalytic rate constant geometric mean	E2		14.345721	1/s
catalytic rate constant geometric mean	E3		189.63534	1/s
catalytic rate constant geometric mean	E4		8.6598038	1/s
catalytic rate constant geometric mean	E5		4140.9459	1/s
Michaelis constant	E1	X1	0.11705034	mM
Michaelis constant	E1	S2	0.087038449	mM
Michaelis constant	E3	S2	0.97431376	mM
Michaelis constant	E2	X3	0.67357022	mM
Michaelis constant	E2	S4	0.012123214	mM
Michaelis constant	E3	S4	0.026049251	mM
Michaelis constant	E3	S5	0.11437328	mM
Michaelis constant	E4	S5	0.53769182	mM
Michaelis constant	E5	S5	0.035571509	mM
Michaelis constant	E4	X6	0.42082816	mM
Michaelis constant	E5	X7	0.029458174	mM
substrate catalytic rate constant	E1		65.106138	1/s
substrate catalytic rate constant	E2		90.067021	1/s
substrate catalytic rate constant	E3		155.94153	1/s
substrate catalytic rate constant	E4		14.969799	1/s
substrate catalytic rate constant	E5		3638.522	1/s
product catalytic rate constant	E1		905.58101	1/s
product catalytic rate constant	E2		2.2849618	1/s
product catalytic rate constant	E3		230.60927	1/s
product catalytic rate constant	E4		5.0095665	1/s
product catalytic rate constant	E5		4712.747	1/s
				
!!SBtab TableID='ConcentrationConstraint' TableType='Quantity' TableName='Metabolite concentration constraints'				
!QuantityType	!Compound	!Min	!Max	
concentration	X1	1e-06	1000000	
concentration	S2	1e-06	1000000	
concentration	X3	1e-06	1000000	
concentration	S4	1e-06	1000000	
concentration	S5	1e-06	1000000	
concentration	X6	1e-06	1000000	
concentration	X7	1e-06	1000000	
