!!!SBtab DocumentName='MB result' Document='MBresult' CalculationTime='1219.296618 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	PTS_RPTSsy	2.5426509e-05	1.6128079e-05	-6.5304639e-06	3.558349e-05
rate of reaction	PGI_R02740	0.0049917117	0.010992803	0.009238261	0.0083402392
rate of reaction	PFK_R04779	0.0014315538	0.0011736873	0.0038617179	0.0021474223
rate of reaction	ALD_R01070	-0.00035479809	-0.00014677853	-0.00019598611	-6.3810488e-05
rate of reaction	TIM_R01015	-0.00035479809	-0.00014677853	-0.00019598611	-6.3810488e-05
rate of reaction	GAP_R01061	-3.3074528e-06	-5.6684949e-06	-5.695339e-06	-3.6924458e-06
rate of reaction	PGK_R01512	-2.7079482e-06	-5.2192401e-06	-5.8058289e-06	-3.8370327e-06
rate of reaction	PGM_R01518	1.2594451e-06	1.7191273e-06	-9.1954109e-06	-6.9765222e-06
rate of reaction	PGH_R00658	1.2630557e-06	1.7225626e-06	-9.1968501e-06	-6.9776798e-06
rate of reaction	PYK_R00200	-2.4520803e-05	-1.5988912e-05	6.960262e-06	-3.4595412e-05
rate of reaction	PDH_R00209	9.0601915e-07	1.3916717e-07	4.297902e-07	9.8796333e-07
rate of reaction	ZWF_R00835	-7.46088e-05	0.00021820936	-0.00012166736	0.00017526492
rate of reaction	GLH_R02035	2.3578332e-06	1.0472588e-06	9.77829e-07	2.0207886e-06
rate of reaction	PGD_R01528	2.3575075e-06	1.0463144e-06	9.7856599e-07	2.0207803e-06
rate of reaction	RPI_R01056	9.6862023e-06	1.0373422e-05	2.2891124e-05	1.8324619e-05
rate of reaction	RPE_R01529	-1.9247891e-05	-6.2276243e-05	-6.4548077e-06	-1.6860523e-05
rate of reaction	TXT_R01641	9.5278778e-06	9.7852892e-06	1.6637204e-05	1.3609015e-05
rate of reaction	TAL_R08575	8.3971279e-06	4.9772116e-06	1.129855e-05	7.9805755e-06
rate of reaction	TXT_R01067	-3.1660515e-05	-8.4932981e-05	-1.9333475e-05	-3.0522441e-05
rate of reaction	FBP_R00762	1.0874356	1.7001652	0.4591493	0.63134689
rate of reaction	CSN_R00351	0.00026020816	0.0002424945	0.00032502448	0.00017392485
rate of reaction	ACN_R01325	0.00076241425	0.00032241451	0.00032868183	0.00024293711
rate of reaction	ACN_R01900	0.00076248115	0.00032192557	0.00032857551	0.00024285385
rate of reaction	ICD_R00709	0.00076247852	0.00032192247	0.00032857484	0.00024285326
rate of reaction	KGD_R08549	0.00012589578	4.3095931e-05	0.00021098389	6.4830978e-05
rate of reaction	SCS_R00405	-0.00015377471	-0.00030799596	-0.00040095812	-0.00020469048
rate of reaction	SDH_R02164	-0.00017166682	-0.00041516549	-0.00037663542	-0.0002321143
rate of reaction	FUM_R01082	-0.00017169145	-0.00041525086	-0.00037652783	-0.00023216088
rate of reaction	MDH_R00342	-0.00017171207	-0.00041532233	-0.00037643778	-0.00023219982
rate of reaction	PPC_R00345	1.6439021e-06	1.7245162e-06	9.0879634e-07	4.6484688e-07
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	_S__Malate	0.00058225574	0.00072982253	0.0010846605	0.00088455465
concentration	Acetyl_CoA	2.0966651	2.9584663	2.603609	2.8738177
concentration	Fumarate	0.00060927648	0.00063616811	0.0011182329	0.00088299324
concentration	cis_Aconitate	0.065921217	0.018545038	0.010127717	0.0086103431
concentration	_6_Phospho_D_gluconate	1.0445625e-05	8.54369e-06	2.9617119e-05	8.6989569e-06
concentration	Orthophosphate	0.014572776	0.014396555	0.0074030843	0.0099490365
concentration	Pyruvate	0.12015166	0.08620674	0.039815931	0.36925209
concentration	NADPplus	0.20723892	0.18019946	0.085315808	0.19359316
concentration	NADPH	0.12706224	0.11986796	0.14067236	0.05645673
concentration	NADH	0.0077275832	0.012993439	0.010341357	0.0049240086
concentration	NADplus	0.12771563	0.077656151	0.11360852	0.082573669
concentration	ATP	0.080491035	0.078556851	0.13774561	0.097593071
concentration	H2O	0.093905645	0.19219408	0.072262249	0.11947655
