!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='0.000000.2' CalculationTime='31.403833 s'							
							
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
rate of reaction	E1	0.0021461608	0.0032844808	0.0030448285	0.0027171669	0.0023865798	0.0030217104
rate of reaction	E2	0.0021668973	0.003348843	0.0031431875	0.0027165404	0.0023925776	0.0029764128
rate of reaction	E3	0.0024944802	0.0041786556	0.0042633118	0.0027072082	0.0024734342	0.002430041
							
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'							
!QuantityType	!Compound	state_1	state_2	state_3	state_4	state_5	state_6
concentration	X1	6.3708206	10.738148	13.816998	10.687921	22.737073	20.50014
concentration	S2	0.21590746	0.27548027	0.18299681	0.15234172	0.36494571	0.30927661
concentration	X3	1.3594274	1.9377632	1.6190996	1.8243207	3.6597855	2.7277373
concentration	X4	0.79705745	0.70774137	0.90593707	1.6095747	2.057802	0.84404067
							
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
concentration of enzyme	E1	0.00013794329	0.00014459166	9.0511543e-05	8.3150312e-05	7.6386007e-05	9.4185302e-05
concentration of enzyme	E2	2.4454969e-05	4.2830454e-05	5.6292879e-05	8.247639e-05	5.094755e-05	5.1913301e-05
concentration of enzyme	E3	2.3409908e-05	2.8165525e-05	3.8207352e-05	3.9653844e-05	2.1783085e-05	1.4962429e-05
							
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'							
!QuantityType	!Reaction	state_1	state_2	state_3	state_4	state_5	state_6
Gibbs energy of reaction	E1	1.0907074	1.7808695	3.4198175	3.2377561	2.9434048	3.0969701
Gibbs energy of reaction	E2	3.1749504	2.9002705	2.3316397	1.5813086	2.0211392	2.3394856
Gibbs energy of reaction	E3	2.7240936	3.8974305	2.8400183	1.711057	2.8278974	4.3084815
