!!!SBtab									
									
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFluxData' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
rate of reaction	E1	0.00017363462	4.1515308e-05	0.00010793427	2.8375238e-05	0.00017012161	4.0812706e-05	0.00013783703	3.435579e-05
rate of reaction	E2	0.00044118047	9.5024478e-05	0.00064526064	0.00013584051	0.00033022045	7.2832474e-05	0.000350136	7.6815585e-05
rate of reaction	E3	0.00061516374	0.00012982113	0.00042973444	9.2735273e-05	0.00052978081	0.00011274455	0.00067883844	0.00014255607
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration	X1	0.64837322	0.11920163	1.0930233	0.20094933	1.4065258	0.2585859	1.0879091	0.20000909
concentration	X2	0.72164572	0.13267258	0.93875582	0.17258767	0.55134729	0.10136368	0.45827395	0.084252403
concentration	X3	0.080607777	0.014819518	0.12896909	0.023710613	0.14502805	0.026663008	0.060753283	0.011169324
concentration	S4	0.64889507	0.11929757	1.3078793	0.24045001	0.62157485	0.11427482	0.51265581	0.094250359
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentrationData' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	state_1_Mean	state_1_Std	state_2_Mean	state_2_Std	state_3_Mean	state_3_Std	state_4_Mean	state_4_Std
concentration of enzyme	E1	0.0017793031	0.00032711998	0.001609146	0.00029583707	0.00051031908	9.3820758e-05	0.00044883249	8.2516617e-05
concentration of enzyme	E2	0.0014681095	0.00026990789	0.0033692789	0.00061943266	0.0013858426	0.00025478335	0.0014578015	0.00026801279
concentration of enzyme	E3	0.00095490508	0.00017555667	0.00035093723	6.4518844e-05	0.0013199873	0.00024267603	0.0012515452	0.00023009313
