!!!SBtab DocumentName='MB result' Document='MBresult' StringencyAlpha='1.000000.2' CalculationTime='11.070297 s'					
					
!!SBtab TableName='Metabolic fluxes' TableID='Flux' TableType='QuantityMatrix' Unit='mM/s'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
rate of reaction	E1	0.0033143198	0.0029442904	0.0036059309	0.0022232136
rate of reaction	E2	0.0035917545	0.0029950881	0.0030161729	0.0017394396
rate of reaction	E3	0.0032089723	0.0017731277	0.0028273142	0.0019361142
					
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Compound	state_1	state_2	state_3	state_4
concentration	X1	6.5216495	10.474613	13.411763	14.030415
concentration	S2	0.2093609	0.33699687	0.08801021	0.15151287
concentration	X3	1.0839941	3.0869886	0.54857469	0.76313076
concentration	X4	0.42767431	0.55851603	0.62419977	1.2666103
					
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
concentration of enzyme	E1	0.0020230132	0.0017911854	0.00056424603	0.00042073253
concentration of enzyme	E2	0.0015356226	0.0033963539	0.0017685375	0.00072534236
concentration of enzyme	E3	0.00086885635	0.0003981635	0.0014268819	0.0017399977
					
!!SBtab TableName='Gibbs free energies of reaction' TableID='ReactionGibbsFreeEnergy' TableType='QuantityMatrix' Unit='kJ/mol'					
!QuantityType	!Reaction	state_1	state_2	state_3	state_4
Gibbs energy of reaction	E1	1.0531593	1.0477381	4.9887799	3.7539559
Gibbs energy of reaction	E2	2.8821309	1.467813	2.422229	2.9505239
Gibbs energy of reaction	E3	4.329402	6.2620518	1.7037086	0.76784503
