!!!SBtab									
									
!!SBtab TableName='Metabolite concentrations' TableID='MetaboliteConcentration' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Compound	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std
concentration	X1	9.8721844	1.8149739	4.9208677	0.90468798	22.611463	4.1570552	8.9214452	1.6401831
concentration	S2	0.095250715	0.017511582	0.12251259	0.022523602	0.30816323	0.056654962	0.2250775	0.041379878
concentration	X3	1.2876328	0.23672774	1.2360946	0.2272526	1.2419644	0.22833174	0.58587986	0.1077124
concentration	S4	0.88410108	0.16253955	0.44465874	0.081749285	0.35706336	0.065645116	0.30865742	0.056745817
concentration	S5	0.033461978	0.0061518926	0.035178073	0.0064673918	0.024931594	0.004583605	0.03129264	0.0057530656
concentration	X6	0.78090471	0.14356718	0.45079962	0.082878269	0.49289562	0.090617503	1.4202367	0.2611066
concentration	X7	0.015822858	0.0029089888	0.018204924	0.0033469251	0.0045510152	0.00083669162	0.013050478	0.0023992945
									
!!SBtab TableName='Enzyme concentrations' TableID='EnzymeConcentration' TableType='QuantityMatrix' Unit='mM'									
!QuantityType	!Reaction	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std
concentration of enzyme	E1	0.00050211803	0.0001571223	0.0011624058	0.0002175505	0.0010935997	0.00021925477	0.00075788922	0.00024601532
concentration of enzyme	E2	0.003123258	0.00046670696	0.0014052205	0.00027172193	0.0012121604	0.00023363303	0.00080723135	0.00019928108
concentration of enzyme	E3	0.0012188204	0.00023652075	0.00074610952	0.00021003343	0.00053255728	0.0001500475	0.00070378325	0.00013949872
concentration of enzyme	E4	0.00060592538	0.0001267474	0.00061254288	0.00012488014	0.00026388479	0.00010154049	0.00064264811	0.00014829842
concentration of enzyme	E5	0.001007865	0.00031640007	0.00074698474	0.00015552333	0.00044129962	0.00012972451	0.00042161312	0.00010023834
									
!!SBtab TableName='Metabolic fluxes' TableID='MetabolicFlux' TableType='QuantityMatrix' Unit='mM/s'									
!QuantityType	!Reaction	S1_Mean	S1_Std	S2_Mean	S2_Std	S3_Mean	S3_Std	S4_Mean	S4_Std
rate of reaction	E1	0.026803648	0.0055681856	0.022840533	0.005608116	0.039978916	0.008036729	0.018917845	0.0054166096
rate of reaction	E2	0.014121599	0.0055681856	0.028894643	0.0056081159	0.038215586	0.008036729	0.01492787	0.0054166096
rate of reaction	E3	0.026474236	0.0055681856	0.02401125	0.005608116	0.041188122	0.008036729	0.029024352	0.0054166096
rate of reaction	E4	-0.016094879	0.0040606058	-0.023303504	0.0037596902	-0.01065914	0.0028703566	-0.025243544	0.0052029547
rate of reaction	E5	0.031586865	0.0091330148	0.04224263	0.0088720296	0.063107452	0.010411309	0.035844051	0.010123788
